#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
1700016K19Rik	Ate1	10090.ENSMUSP00000063358	10090.ENSMUSP00000033139	0	0	0	0	0	0.051	0	0.487	0.492
Plaa	Ubqln1	10090.ENSMUSP00000102724	10090.ENSMUSP00000050191	0	0	0	0	0.218	0.305	0	0.457	0.679
Plaa	Vcpip1	10090.ENSMUSP00000102724	10090.ENSMUSP00000051248	0	0	0	0	0.175	0.328	0	0.412	0.645
Plaa	Ubqln3	10090.ENSMUSP00000102724	10090.ENSMUSP00000055229	0	0	0	0	0	0.305	0	0.239	0.448
Plaa	Yod1	10090.ENSMUSP00000102724	10090.ENSMUSP00000055318	0	0	0	0	0.057	0.968	0	0.921	0.997
Plaa	Ubqln2	10090.ENSMUSP00000102724	10090.ENSMUSP00000056888	0	0	0	0	0.048	0.305	0	0.356	0.537
Plaa	Ubxn11	10090.ENSMUSP00000102724	10090.ENSMUSP00000074255	0	0	0	0	0	0.650	0	0.366	0.768
Plaa	Usp14	10090.ENSMUSP00000102724	10090.ENSMUSP00000089728	0	0	0	0	0.343	0.413	0	0.243	0.683
Plaa	Ubxn8	10090.ENSMUSP00000102724	10090.ENSMUSP00000092992	0	0	0	0	0.057	0.638	0	0.377	0.769
Plaa	Ube4b	10090.ENSMUSP00000102724	10090.ENSMUSP00000099501	0	0	0	0	0.269	0.124	0	0.751	0.827
Plaa	Rps27a	10090.ENSMUSP00000102724	10090.ENSMUSP00000099909	0	0	0	0	0.044	0.766	0	0.178	0.800
Plaa	Stam	10090.ENSMUSP00000102724	10090.ENSMUSP00000100025	0	0	0	0	0.114	0.398	0	0.480	0.698
Plaa	Rad23a	10090.ENSMUSP00000102724	10090.ENSMUSP00000105383	0	0	0	0	0.054	0.305	0	0.192	0.422
Plaa	Usp10	10090.ENSMUSP00000102724	10090.ENSMUSP00000123590	0	0	0	0	0.087	0.116	0	0.439	0.508
Plaa	Ubl4a	10090.ENSMUSP00000102724	10090.ENSMUSP00000120461	0	0	0	0	0.053	0.452	0	0.143	0.516
Plaa	Ube4a	10090.ENSMUSP00000102724	10090.ENSMUSP00000112632	0	0	0	0	0.162	0.124	0	0.452	0.563
Plaa	Uba52	10090.ENSMUSP00000102724	10090.ENSMUSP00000120096	0	0	0	0	0	0.578	0	0.065	0.588
Plaa	Usp47	10090.ENSMUSP00000102724	10090.ENSMUSP00000147619	0	0	0	0	0.293	0	0	0.473	0.612
Plaa	Ubxn7	10090.ENSMUSP00000102724	10090.ENSMUSP00000110804	0	0	0	0	0.167	0.489	0	0.570	0.801
Plaa	Ubc	10090.ENSMUSP00000102724	10090.ENSMUSP00000114180	0	0	0	0	0	0.766	0	0.351	0.841
Plaa	Ufd1	10090.ENSMUSP00000102724	10090.ENSMUSP00000111241	0	0	0	0	0.097	0.957	0	0.896	0.995
Plat	Tgfb1	10090.ENSMUSP00000033941	10090.ENSMUSP00000002678	0	0	0	0	0.041	0	0	0.472	0.472
Plat	Plg	10090.ENSMUSP00000033941	10090.ENSMUSP00000014578	0	0	0	0.756	0	0	0.900	0.964	0.996
Plat	Plau	10090.ENSMUSP00000033941	10090.ENSMUSP00000022368	0	0	0.100	0.873	0.088	0.093	0.720	0.435	0.860
Plat	Ren1	10090.ENSMUSP00000033941	10090.ENSMUSP00000092135	0	0	0	0	0	0	0	0.449	0.449
Plat	Srgn	10090.ENSMUSP00000033941	10090.ENSMUSP00000125622	0	0	0	0	0.066	0.068	0	0.470	0.498
Plau	Tgfb1	10090.ENSMUSP00000022368	10090.ENSMUSP00000002678	0	0	0	0	0.051	0	0	0.558	0.563
Plau	Plg	10090.ENSMUSP00000022368	10090.ENSMUSP00000014578	0	0	0.083	0.734	0	0	0.900	0.640	0.964
Plau	Proc	10090.ENSMUSP00000022368	10090.ENSMUSP00000157269	0	0	0.188	0.669	0	0	0.540	0.148	0.654
Plg	Tgfb1	10090.ENSMUSP00000014578	10090.ENSMUSP00000002678	0	0	0	0	0	0	0	0.623	0.623
Plg	Tpsb2	10090.ENSMUSP00000014578	10090.ENSMUSP00000157286	0	0	0	0.845	0	0	0.400	0.049	0.405
Plg	Prss2	10090.ENSMUSP00000014578	10090.ENSMUSP00000065393	0	0	0	0.843	0.051	0	0.400	0.107	0.447
Plg	Prss3	10090.ENSMUSP00000014578	10090.ENSMUSP00000093702	0	0	0	0.848	0	0	0.400	0.123	0.451
Plg	Prss1	10090.ENSMUSP00000014578	10090.ENSMUSP00000031910	0	0	0	0.845	0	0	0.400	0.123	0.451
Plg	Try10	10090.ENSMUSP00000014578	10090.ENSMUSP00000071976	0	0	0	0.837	0	0	0.400	0.128	0.455
Plg	Try5	10090.ENSMUSP00000014578	10090.ENSMUSP00000064498	0	0	0	0.839	0.045	0	0.400	0.128	0.457
Plg	Ren1	10090.ENSMUSP00000014578	10090.ENSMUSP00000092135	0	0	0	0	0.070	0	0	0.517	0.532
Plg	Proz	10090.ENSMUSP00000014578	10090.ENSMUSP00000033822	0	0	0	0	0.468	0.068	0	0.214	0.576
Plg	Proc	10090.ENSMUSP00000014578	10090.ENSMUSP00000157269	0	0	0	0.665	0.622	0	0	0.230	0.697
Plg	Selenos	10090.ENSMUSP00000014578	10090.ENSMUSP00000099301	0	0	0	0	0	0.051	0.720	0	0.722
Plg	Try4	10090.ENSMUSP00000014578	10090.ENSMUSP00000031913	0	0	0	0.840	0	0	0.800	0.131	0.818
Pm20d1	Pm20d2	10090.ENSMUSP00000108012	10090.ENSMUSP00000095783	0.043	0	0	0	0.060	0	0	0.465	0.476
Pm20d2	Ube2j1	10090.ENSMUSP00000095783	10090.ENSMUSP00000118333	0	0	0	0	0	0.055	0	0.526	0.533
Pmaip1	Xbp1	10090.ENSMUSP00000025399	10090.ENSMUSP00000054852	0	0	0	0	0	0	0	0.441	0.441
Pml	Ubb	10090.ENSMUSP00000082816	10090.ENSMUSP00000019649	0	0	0	0	0	0.135	0.400	0.043	0.459
Pml	Trim32	10090.ENSMUSP00000082816	10090.ENSMUSP00000062277	0	0	0	0	0	0	0	0.521	0.521
Pml	Trim38	10090.ENSMUSP00000082816	10090.ENSMUSP00000153240	0	0	0	0	0	0.053	0	0.434	0.441
Pml	Sirt1	10090.ENSMUSP00000082816	10090.ENSMUSP00000112595	0	0	0	0	0.046	0.249	0	0.290	0.447
Pml	Ubc	10090.ENSMUSP00000082816	10090.ENSMUSP00000114180	0	0	0	0	0	0.135	0.400	0.043	0.459
Pml	Rps27a	10090.ENSMUSP00000082816	10090.ENSMUSP00000099909	0	0	0	0	0	0.236	0.400	0	0.522
Pml	Trim13	10090.ENSMUSP00000082816	10090.ENSMUSP00000128509	0	0	0	0	0	0.050	0	0.604	0.607
Pml	Trim25	10090.ENSMUSP00000082816	10090.ENSMUSP00000103528	0	0	0	0	0.270	0.051	0	0.606	0.703
Pml	Rnf4	10090.ENSMUSP00000082816	10090.ENSMUSP00000138555	0	0	0	0	0.043	0.655	0	0.410	0.788
Pmpca	Psmd2	10090.ENSMUSP00000075762	10090.ENSMUSP00000007212	0	0	0	0	0.330	0.072	0	0.321	0.541
Pmpca	Yme1l1	10090.ENSMUSP00000075762	10090.ENSMUSP00000028117	0.042	0	0	0	0.115	0.104	0	0.379	0.465
Pmpca	Pmpcb	10090.ENSMUSP00000075762	10090.ENSMUSP00000030882	0	0	0.162	0.736	0.363	0.870	0.900	0.927	0.999
Pmpca	Uqcrc2	10090.ENSMUSP00000075762	10090.ENSMUSP00000033176	0	0	0.165	0.694	0.155	0	0	0.503	0.619
Pmpca	Psma4	10090.ENSMUSP00000075762	10090.ENSMUSP00000034848	0	0	0	0	0.093	0	0	0.377	0.411
Pmpca	Psma5	10090.ENSMUSP00000075762	10090.ENSMUSP00000088057	0	0	0	0	0.103	0	0	0.476	0.510
Pmpca	Spg7	10090.ENSMUSP00000075762	10090.ENSMUSP00000119552	0.042	0	0	0	0.105	0.104	0.400	0.523	0.740
Pmpca	Xpnpep3	10090.ENSMUSP00000075762	10090.ENSMUSP00000132822	0.061	0	0	0	0.051	0.078	0	0.727	0.746
Pmpcb	Psmd6	10090.ENSMUSP00000030882	10090.ENSMUSP00000022256	0	0	0	0	0.573	0	0	0.081	0.591
Pmpcb	Yme1l1	10090.ENSMUSP00000030882	10090.ENSMUSP00000028117	0.042	0	0	0	0.195	0.104	0	0.526	0.629
Pmpcb	Psmd14	10090.ENSMUSP00000030882	10090.ENSMUSP00000028278	0	0	0	0	0.552	0.132	0	0.078	0.610
Pmpcb	Stoml2	10090.ENSMUSP00000030882	10090.ENSMUSP00000030169	0.047	0	0	0	0.244	0.131	0	0.359	0.545
Pmpcb	Psmc2	10090.ENSMUSP00000030882	10090.ENSMUSP00000030769	0	0.005	0	0	0.371	0	0	0.192	0.471
Pmpcb	Spg7	10090.ENSMUSP00000030882	10090.ENSMUSP00000119552	0.042	0	0	0	0.111	0.119	0.400	0.429	0.696
Pmpcb	Xpnpep3	10090.ENSMUSP00000030882	10090.ENSMUSP00000132822	0.061	0	0	0	0.054	0.097	0	0.674	0.703
Pmpcb	Uqcrc2	10090.ENSMUSP00000030882	10090.ENSMUSP00000033176	0	0	0.185	0.691	0.862	0.769	0	0.403	0.982
Ppp1r11	Ppp2cb	10090.ENSMUSP00000047202	10090.ENSMUSP00000009774	0	0	0	0	0.057	0.422	0	0.161	0.502
Ppp1r11	Ubxn2a	10090.ENSMUSP00000047202	10090.ENSMUSP00000020962	0	0	0	0	0.057	0.315	0	0.252	0.475
Ppp1r11	Ubxn2b	10090.ENSMUSP00000047202	10090.ENSMUSP00000029907	0	0	0	0	0.064	0.437	0	0.360	0.633
Ppp1r11	Ubxn11	10090.ENSMUSP00000047202	10090.ENSMUSP00000074255	0	0	0	0	0.062	0.315	0	0.252	0.477
Ppp2cb	Psmb4	10090.ENSMUSP00000009774	10090.ENSMUSP00000005923	0	0	0	0	0.084	0.192	0.400	0	0.517
Ppp2cb	Psmd2	10090.ENSMUSP00000009774	10090.ENSMUSP00000007212	0	0	0	0	0.116	0.075	0.400	0.451	0.695
Ppp2cb	Psmb9	10090.ENSMUSP00000009774	10090.ENSMUSP00000133499	0	0	0	0	0.054	0	0.400	0	0.408
Ppp2cb	Psmf1	10090.ENSMUSP00000009774	10090.ENSMUSP00000041184	0	0	0	0	0.058	0	0.400	0	0.411
Ppp2cb	Psme4	10090.ENSMUSP00000009774	10090.ENSMUSP00000045460	0	0	0	0	0.075	0	0.400	0	0.421
Ppp2cb	Vcp	10090.ENSMUSP00000009774	10090.ENSMUSP00000030164	0	0	0	0	0.063	0.333	0	0.157	0.428
Ppp2cb	Psmd13	10090.ENSMUSP00000009774	10090.ENSMUSP00000026560	0	0	0	0	0.064	0	0.400	0.069	0.432
Ppp2cb	Psmb6	10090.ENSMUSP00000009774	10090.ENSMUSP00000018430	0	0	0	0	0.095	0	0.400	0	0.433
Ppp2cb	Psmd8	10090.ENSMUSP00000009774	10090.ENSMUSP00000051657	0	0	0	0	0.058	0	0.400	0.081	0.435
Ppp2cb	Psmd6	10090.ENSMUSP00000009774	10090.ENSMUSP00000022256	0	0	0	0	0.102	0	0.400	0.047	0.441
Ppp2cb	Psmd3	10090.ENSMUSP00000009774	10090.ENSMUSP00000017365	0	0	0	0	0.054	0.066	0.400	0.080	0.447
Ppp2cb	Psmb10	10090.ENSMUSP00000009774	10090.ENSMUSP00000034369	0	0	0	0	0	0.099	0.400	0.065	0.450
Ppp2cb	Psmc2	10090.ENSMUSP00000009774	10090.ENSMUSP00000030769	0	0	0	0	0.103	0.059	0.400	0.047	0.453
Ppp2cb	Psmd1	10090.ENSMUSP00000009774	10090.ENSMUSP00000027432	0	0	0	0	0.108	0.062	0.400	0	0.454
Ppp2cb	Psmb2	10090.ENSMUSP00000009774	10090.ENSMUSP00000030642	0	0	0	0	0.060	0.103	0.400	0.065	0.463
Ppp2cb	Psmd11	10090.ENSMUSP00000009774	10090.ENSMUSP00000017572	0	0	0	0	0.080	0	0.400	0.110	0.466
Ppp2cb	Psmb7	10090.ENSMUSP00000009774	10090.ENSMUSP00000028083	0	0	0	0	0.073	0.099	0.400	0.065	0.468
Ppp2cb	Psmc5	10090.ENSMUSP00000009774	10090.ENSMUSP00000021049	0	0	0	0	0.089	0.059	0.400	0.090	0.469
Ppp2cb	Psmc1	10090.ENSMUSP00000009774	10090.ENSMUSP00000021595	0	0	0	0	0.119	0.077	0.400	0.047	0.472
Ppp2cb	Psmd4	10090.ENSMUSP00000009774	10090.ENSMUSP00000071589	0	0	0	0	0.090	0.077	0.400	0.078	0.473
Ppp2cb	Usp9x	10090.ENSMUSP00000009774	10090.ENSMUSP00000086716	0	0	0	0	0.050	0	0	0.468	0.473
Ppp2cb	Tgfb1i1	10090.ENSMUSP00000009774	10090.ENSMUSP00000132100	0	0	0	0	0	0.067	0	0.465	0.479
Ppp2cb	Psmb11	10090.ENSMUSP00000009774	10090.ENSMUSP00000132140	0	0	0	0	0.059	0.137	0.400	0.065	0.483
Ppp2cb	Psma8	10090.ENSMUSP00000009774	10090.ENSMUSP00000042590	0	0	0	0	0.065	0.138	0.400	0.065	0.487
Ppp2cb	Psmb1	10090.ENSMUSP00000009774	10090.ENSMUSP00000014913	0	0	0	0	0.104	0.101	0.400	0.065	0.488
Ppp2cb	Psma5	10090.ENSMUSP00000009774	10090.ENSMUSP00000088057	0	0	0	0	0.099	0.106	0.400	0.068	0.489
Ppp2cb	Psmc3	10090.ENSMUSP00000009774	10090.ENSMUSP00000071054	0	0	0	0	0.136	0.069	0.400	0.069	0.490
Ppp2cb	Psmb8	10090.ENSMUSP00000009774	10090.ENSMUSP00000025196	0	0	0	0	0.064	0.167	0.400	0.067	0.505
Ppp2cb	Psmd7	10090.ENSMUSP00000009774	10090.ENSMUSP00000041968	0	0	0	0	0.156	0.094	0.400	0.065	0.514
Ppp2cb	Psmb3	10090.ENSMUSP00000009774	10090.ENSMUSP00000099436	0	0	0	0	0.059	0.191	0.400	0.065	0.515
Ppp2cb	Psmc6	10090.ENSMUSP00000009774	10090.ENSMUSP00000022380	0	0	0	0	0.112	0.069	0.400	0.138	0.515
Ppp2cb	Psma7	10090.ENSMUSP00000009774	10090.ENSMUSP00000029082	0	0	0	0	0.126	0.138	0.400	0.065	0.520
Ppp2cb	Rbx1	10090.ENSMUSP00000009774	10090.ENSMUSP00000023036	0	0	0	0	0.081	0	0.500	0	0.521
Ppp2cb	Psme3	10090.ENSMUSP00000009774	10090.ENSMUSP00000019470	0	0	0	0	0.123	0.082	0.400	0.129	0.523
Ppp2cb	Rps27a	10090.ENSMUSP00000009774	10090.ENSMUSP00000099909	0	0	0	0	0.072	0.064	0.500	0.053	0.534
Ppp2cb	Psma1	10090.ENSMUSP00000009774	10090.ENSMUSP00000033008	0	0	0	0	0.108	0.186	0.400	0.065	0.538
Ppp2cb	Wnt1	10090.ENSMUSP00000009774	10090.ENSMUSP00000023734	0	0	0	0	0	0.084	0.500	0.082	0.542
Ppp2cb	Ubc	10090.ENSMUSP00000009774	10090.ENSMUSP00000114180	0	0	0	0	0.094	0.064	0.500	0.053	0.544
Ppp2cb	Psma3	10090.ENSMUSP00000009774	10090.ENSMUSP00000125548	0	0	0	0	0.112	0.193	0.400	0.065	0.544
Ppp2cb	Psma6	10090.ENSMUSP00000009774	10090.ENSMUSP00000021412	0	0	0	0	0.144	0.191	0.400	0.065	0.559
Ppp2cb	Ubb	10090.ENSMUSP00000009774	10090.ENSMUSP00000019649	0	0	0	0	0.125	0.064	0.500	0.053	0.560
Ppp2cb	Psmc4	10090.ENSMUSP00000009774	10090.ENSMUSP00000032824	0	0	0	0	0.097	0.069	0.400	0.235	0.562
Ppp2cb	Psmb5	10090.ENSMUSP00000009774	10090.ENSMUSP00000022803	0	0	0	0	0.109	0.167	0.400	0.164	0.578
Ppp2cb	Psma4	10090.ENSMUSP00000009774	10090.ENSMUSP00000034848	0	0	0	0	0.123	0.193	0.400	0.147	0.589
Ppp2cb	Psmd14	10090.ENSMUSP00000009774	10090.ENSMUSP00000028278	0	0	0	0	0.130	0.094	0.400	0.328	0.639
Ppp2cb	Skp1a	10090.ENSMUSP00000009774	10090.ENSMUSP00000104700	0	0.050	0	0	0.176	0.051	0.500	0.212	0.654
Ppp2cb	Psma2	10090.ENSMUSP00000009774	10090.ENSMUSP00000129767	0	0	0	0	0.096	0.191	0.400	0.388	0.695
Ppp2cb	Wwtr1	10090.ENSMUSP00000009774	10090.ENSMUSP00000113040	0	0	0	0	0	0.052	0.900	0.082	0.905
Ppp2cb	Ppp2r5c	10090.ENSMUSP00000009774	10090.ENSMUSP00000082053	0	0	0	0	0.063	0.817	0.800	0.500	0.980
Ppp2r5c	Psmb4	10090.ENSMUSP00000082053	10090.ENSMUSP00000005923	0	0	0	0	0.058	0	0.400	0.099	0.446
Ppp2r5c	Psmd2	10090.ENSMUSP00000082053	10090.ENSMUSP00000007212	0	0	0	0	0.135	0	0.400	0	0.458
Ppp2r5c	Psmb1	10090.ENSMUSP00000082053	10090.ENSMUSP00000014913	0	0	0	0	0.061	0	0.400	0	0.412
Ppp2r5c	Psmd3	10090.ENSMUSP00000082053	10090.ENSMUSP00000017365	0	0	0	0	0.046	0	0.400	0	0.403
Ppp2r5c	Psmd11	10090.ENSMUSP00000082053	10090.ENSMUSP00000017572	0	0	0	0	0.084	0	0.400	0	0.426
Ppp2r5c	Psmb6	10090.ENSMUSP00000082053	10090.ENSMUSP00000018430	0	0	0	0	0.061	0	0.400	0	0.412
Ppp2r5c	Psme3	10090.ENSMUSP00000082053	10090.ENSMUSP00000019470	0	0	0	0	0.053	0	0.400	0	0.407
Ppp2r5c	Ubb	10090.ENSMUSP00000082053	10090.ENSMUSP00000019649	0	0	0	0	0.061	0	0.500	0.083	0.531
Ppp2r5c	Psmc5	10090.ENSMUSP00000082053	10090.ENSMUSP00000021049	0	0	0	0	0.089	0	0.400	0	0.430
Ppp2r5c	Psma6	10090.ENSMUSP00000082053	10090.ENSMUSP00000021412	0	0	0	0	0.130	0	0.400	0.091	0.484
Ppp2r5c	Psmc1	10090.ENSMUSP00000082053	10090.ENSMUSP00000021595	0	0	0	0	0.137	0	0.400	0	0.460
Ppp2r5c	Psmd6	10090.ENSMUSP00000082053	10090.ENSMUSP00000022256	0	0	0	0	0.066	0	0.400	0	0.415
Ppp2r5c	Psmc6	10090.ENSMUSP00000082053	10090.ENSMUSP00000022380	0	0	0	0	0.089	0	0.400	0.167	0.505
Ppp2r5c	Psmb5	10090.ENSMUSP00000082053	10090.ENSMUSP00000022803	0	0	0	0	0.061	0	0.400	0	0.412
Ppp2r5c	Rbx1	10090.ENSMUSP00000082053	10090.ENSMUSP00000023036	0	0	0	0	0.058	0	0.500	0	0.508
Ppp2r5c	Wnt1	10090.ENSMUSP00000082053	10090.ENSMUSP00000023734	0	0	0	0	0	0.064	0.500	0	0.511
Ppp2r5c	Psmb8	10090.ENSMUSP00000082053	10090.ENSMUSP00000025196	0	0	0	0	0	0	0.400	0	0.400
Ppp2r5c	Psmd13	10090.ENSMUSP00000082053	10090.ENSMUSP00000026560	0	0	0	0	0.061	0	0.400	0	0.412
Ppp2r5c	Psmd1	10090.ENSMUSP00000082053	10090.ENSMUSP00000027432	0	0	0	0	0.090	0	0.400	0	0.430
Ppp2r5c	Psmb7	10090.ENSMUSP00000082053	10090.ENSMUSP00000028083	0	0	0	0	0.103	0	0.400	0	0.438
Ppp2r5c	Psmd14	10090.ENSMUSP00000082053	10090.ENSMUSP00000028278	0	0	0	0	0.116	0	0.400	0	0.446
Ppp2r5c	Psma7	10090.ENSMUSP00000082053	10090.ENSMUSP00000029082	0	0	0	0	0.081	0	0.400	0	0.425
Ppp2r5c	Psmb2	10090.ENSMUSP00000082053	10090.ENSMUSP00000030642	0	0	0	0	0.081	0	0.400	0	0.425
Ppp2r5c	Psmc2	10090.ENSMUSP00000082053	10090.ENSMUSP00000030769	0	0	0	0	0.076	0	0.400	0	0.422
Ppp2r5c	Psmc4	10090.ENSMUSP00000082053	10090.ENSMUSP00000032824	0	0	0	0	0.071	0	0.400	0.065	0.433
Ppp2r5c	Psma1	10090.ENSMUSP00000082053	10090.ENSMUSP00000033008	0	0	0	0	0.086	0	0.400	0	0.428
Ppp2r5c	Psmb10	10090.ENSMUSP00000082053	10090.ENSMUSP00000034369	0	0	0	0	0	0	0.400	0	0.400
Ppp2r5c	Psma4	10090.ENSMUSP00000082053	10090.ENSMUSP00000034848	0	0	0	0	0.094	0	0.400	0	0.433
Ppp2r5c	Psmf1	10090.ENSMUSP00000082053	10090.ENSMUSP00000041184	0	0	0	0	0.074	0	0.400	0	0.420
Ppp2r5c	Psmd7	10090.ENSMUSP00000082053	10090.ENSMUSP00000041968	0	0	0	0	0.089	0	0.400	0.112	0.472
Ppp2r5c	Psma8	10090.ENSMUSP00000082053	10090.ENSMUSP00000042590	0	0	0	0	0	0	0.400	0	0.400
Ppp2r5c	Psme4	10090.ENSMUSP00000082053	10090.ENSMUSP00000045460	0	0	0	0	0.052	0	0.400	0	0.406
Ppp2r5c	Psmd8	10090.ENSMUSP00000082053	10090.ENSMUSP00000051657	0	0	0	0	0.105	0	0.400	0.195	0.530
Ppp2r5c	Psmc3	10090.ENSMUSP00000082053	10090.ENSMUSP00000071054	0	0	0	0	0.153	0	0.400	0.065	0.483
Ppp2r5c	Psmd4	10090.ENSMUSP00000082053	10090.ENSMUSP00000071589	0	0	0	0	0.104	0.095	0.400	0.101	0.504
Ppp2r5c	Psmb11	10090.ENSMUSP00000082053	10090.ENSMUSP00000132140	0	0	0	0	0	0	0.400	0	0.400
Ppp2r5c	Psmb9	10090.ENSMUSP00000082053	10090.ENSMUSP00000133499	0	0	0	0	0	0	0.400	0	0.400
Ppp2r5c	Psmb3	10090.ENSMUSP00000082053	10090.ENSMUSP00000099436	0	0	0	0	0.066	0	0.400	0	0.415
Ppp2r5c	Psma3	10090.ENSMUSP00000082053	10090.ENSMUSP00000125548	0	0	0	0	0.066	0	0.400	0.047	0.419
Ppp2r5c	Psma5	10090.ENSMUSP00000082053	10090.ENSMUSP00000088057	0	0	0	0	0.087	0	0.400	0	0.428
Ppp2r5c	Psma2	10090.ENSMUSP00000082053	10090.ENSMUSP00000129767	0	0	0	0	0.087	0	0.400	0	0.428
Ppp2r5c	Rps27a	10090.ENSMUSP00000082053	10090.ENSMUSP00000099909	0	0	0	0	0.054	0	0.500	0.062	0.517
Ppp2r5c	Skp1a	10090.ENSMUSP00000082053	10090.ENSMUSP00000104700	0	0	0	0	0	0	0.500	0.078	0.519
Ppp2r5c	Ubc	10090.ENSMUSP00000082053	10090.ENSMUSP00000114180	0	0	0	0	0.057	0	0.500	0.083	0.529
Prcp	Thop1	10090.ENSMUSP00000075429	10090.ENSMUSP00000005057	0	0	0	0	0	0	0	0.582	0.582
Prcp	Ren1	10090.ENSMUSP00000075429	10090.ENSMUSP00000092135	0	0	0	0	0.051	0	0	0.527	0.532
Prcp	Prep	10090.ENSMUSP00000075429	10090.ENSMUSP00000097444	0	0.005	0	0	0.074	0	0	0.793	0.800
Prep	Thop1	10090.ENSMUSP00000097444	10090.ENSMUSP00000005057	0	0	0	0	0.108	0.051	0	0.797	0.813
Prep	Trhde	10090.ENSMUSP00000097444	10090.ENSMUSP00000057449	0.063	0	0	0	0	0	0	0.486	0.498
Prep	Rnpep	10090.ENSMUSP00000097444	10090.ENSMUSP00000076564	0.063	0	0	0	0.057	0	0	0.517	0.536
Prep	Tpp2	10090.ENSMUSP00000097444	10090.ENSMUSP00000085244	0	0	0	0	0.051	0	0	0.399	0.405
Prep	Ren1	10090.ENSMUSP00000097444	10090.ENSMUSP00000092135	0	0	0	0	0	0	0	0.563	0.563
Prepl	Tpp2	10090.ENSMUSP00000130967	10090.ENSMUSP00000085244	0	0	0	0	0.057	0	0	0.413	0.423
Prkcq	Tbx21	10090.ENSMUSP00000028118	10090.ENSMUSP00000001484	0	0	0	0	0.059	0	0	0.389	0.401
Prkcq	Ube2n	10090.ENSMUSP00000028118	10090.ENSMUSP00000096932	0	0	0	0	0	0	0.500	0.273	0.621
Prkn	Uba1	10090.ENSMUSP00000140587	10090.ENSMUSP00000001989	0	0	0	0	0	0.054	0	0.429	0.436
Prkn	Psmb4	10090.ENSMUSP00000140587	10090.ENSMUSP00000005923	0	0	0	0	0	0.284	0.650	0	0.738
Prkn	Psmd2	10090.ENSMUSP00000140587	10090.ENSMUSP00000007212	0	0	0	0	0	0.261	0.650	0.151	0.761
Prkn	Ubqln4	10090.ENSMUSP00000140587	10090.ENSMUSP00000008748	0	0	0	0	0	0.404	0	0.186	0.494
Prkn	Psmb1	10090.ENSMUSP00000140587	10090.ENSMUSP00000014913	0	0	0	0	0	0.117	0.650	0.082	0.691
Prkn	Psmd3	10090.ENSMUSP00000140587	10090.ENSMUSP00000017365	0	0	0	0	0	0.138	0.650	0.081	0.698
Prkn	Psmd11	10090.ENSMUSP00000140587	10090.ENSMUSP00000017572	0	0	0	0	0	0.121	0.650	0.057	0.684
Prkn	Psmb6	10090.ENSMUSP00000140587	10090.ENSMUSP00000018430	0	0	0	0	0	0.121	0.650	0.190	0.729
Prkn	Ubb	10090.ENSMUSP00000140587	10090.ENSMUSP00000019649	0	0	0	0.588	0	0.827	0.900	0.459	0.989
Prkn	Ube2d1	10090.ENSMUSP00000140587	10090.ENSMUSP00000020085	0	0	0	0	0	0.299	0	0.278	0.472
Prkn	Psmc5	10090.ENSMUSP00000140587	10090.ENSMUSP00000021049	0	0	0	0	0	0.385	0.650	0.181	0.808
Prkn	Ube2g1	10090.ENSMUSP00000140587	10090.ENSMUSP00000021148	0	0	0	0	0	0.554	0	0.079	0.572
Prkn	Psma6	10090.ENSMUSP00000140587	10090.ENSMUSP00000021412	0	0	0	0	0	0.121	0.650	0.048	0.681
Prkn	Psmc1	10090.ENSMUSP00000140587	10090.ENSMUSP00000021595	0	0	0	0	0	0.303	0.650	0.278	0.808
Prkn	Psmd6	10090.ENSMUSP00000140587	10090.ENSMUSP00000022256	0	0	0	0	0	0.121	0.650	0.067	0.688
Prkn	Psmc6	10090.ENSMUSP00000140587	10090.ENSMUSP00000022380	0	0	0	0	0	0.140	0.650	0.065	0.693
Prkn	Psmb5	10090.ENSMUSP00000140587	10090.ENSMUSP00000022803	0	0	0	0	0	0.117	0.650	0.096	0.696
Prkn	Rnf19a	10090.ENSMUSP00000140587	10090.ENSMUSP00000022890	0	0	0	0	0	0.098	0	0.402	0.437
Prkn	Ube2j2	10090.ENSMUSP00000140587	10090.ENSMUSP00000024056	0	0	0	0	0	0.192	0	0.451	0.537
Prkn	Psmd13	10090.ENSMUSP00000140587	10090.ENSMUSP00000026560	0	0	0	0	0	0.121	0.650	0	0.679
Prkn	Psmd1	10090.ENSMUSP00000140587	10090.ENSMUSP00000027432	0	0	0	0	0	0.121	0.650	0	0.679
Prkn	Psmb7	10090.ENSMUSP00000140587	10090.ENSMUSP00000028083	0	0	0	0	0	0.117	0.650	0.087	0.693
Prkn	Tor1a	10090.ENSMUSP00000140587	10090.ENSMUSP00000028200	0	0	0	0	0	0	0	0.471	0.471
Prkn	Psmd14	10090.ENSMUSP00000140587	10090.ENSMUSP00000028278	0	0	0	0	0	0.121	0.650	0.176	0.724
Prkn	Psma7	10090.ENSMUSP00000140587	10090.ENSMUSP00000029082	0	0	0	0	0	0.254	0.650	0.166	0.763
Prkn	Rad23b	10090.ENSMUSP00000140587	10090.ENSMUSP00000030134	0	0	0	0	0	0.404	0	0.169	0.483
Prkn	Vcp	10090.ENSMUSP00000140587	10090.ENSMUSP00000030164	0	0	0	0	0	0.416	0	0.489	0.688
