#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
1700016K19Rik	Ate1	10090.ENSMUSP00000063358	10090.ENSMUSP00000033139	0	0	0	0	0	0.051	0	0.487	0.492
Sgta	Sgtb	10090.ENSMUSP00000005067	10090.ENSMUSP00000041307	0	0	0.066	0.948	0	0	0.540	0.068	0.564
Sgta	Ube2j2	10090.ENSMUSP00000005067	10090.ENSMUSP00000024056	0	0.206	0	0	0.066	0	0.500	0	0.596
Sgta	Ubqln4	10090.ENSMUSP00000005067	10090.ENSMUSP00000008748	0	0	0	0	0.184	0.119	0	0.491	0.602
Sgta	Ubl4a	10090.ENSMUSP00000005067	10090.ENSMUSP00000120461	0	0	0	0	0.134	0.384	0.540	0.991	0.997
Sgtb	Ubl4a	10090.ENSMUSP00000041307	10090.ENSMUSP00000120461	0	0	0	0	0.062	0.238	0.540	0.140	0.679
Sharpin	Uba1	10090.ENSMUSP00000023211	10090.ENSMUSP00000001989	0	0	0	0	0.047	0	0	0.713	0.714
Sharpin	Ubb	10090.ENSMUSP00000023211	10090.ENSMUSP00000019649	0	0	0	0	0.048	0.185	0.500	0.094	0.601
Sharpin	Tnfaip3	10090.ENSMUSP00000023211	10090.ENSMUSP00000019997	0	0	0	0	0.044	0.137	0.400	0.369	0.645
Sharpin	Ubd	10090.ENSMUSP00000023211	10090.ENSMUSP00000035808	0	0	0	0	0	0.185	0	0.305	0.409
Sharpin	Ube2n	10090.ENSMUSP00000023211	10090.ENSMUSP00000096932	0	0	0	0	0.043	0.135	0	0.411	0.469
Sharpin	Siah3	10090.ENSMUSP00000023211	10090.ENSMUSP00000130827	0	0	0	0	0.056	0	0	0.477	0.485
Sharpin	Usp21	10090.ENSMUSP00000023211	10090.ENSMUSP00000106936	0	0	0	0	0.061	0	0.400	0.224	0.524
Sharpin	Usp2	10090.ENSMUSP00000023211	10090.ENSMUSP00000034508	0	0	0	0	0	0	0.400	0.262	0.538
Sharpin	Uchl1	10090.ENSMUSP00000023211	10090.ENSMUSP00000031131	0	0	0	0	0	0.292	0	0.398	0.556
Sharpin	Usp4	10090.ENSMUSP00000023211	10090.ENSMUSP00000035237	0	0	0	0	0.125	0.063	0.400	0.253	0.583
Sharpin	Ubc	10090.ENSMUSP00000023211	10090.ENSMUSP00000114180	0	0	0	0	0.079	0.185	0.500	0.138	0.633
Sharpin	Ube2l3	10090.ENSMUSP00000023211	10090.ENSMUSP00000156121	0	0	0	0	0.073	0.263	0.500	0.262	0.714
Siah1a	Usp19	10090.ENSMUSP00000044123	10090.ENSMUSP00000006854	0	0	0	0	0	0.762	0	0.066	0.768
Siah1a	Ube2d1	10090.ENSMUSP00000044123	10090.ENSMUSP00000020085	0	0	0	0	0.073	0.360	0	0.090	0.412
Siah1a	Siah1b	10090.ENSMUSP00000044123	10090.ENSMUSP00000043215	0	0	0.047	0.986	0.093	0	0.900	0.047	0.906
Siah1a	Skp1a	10090.ENSMUSP00000044123	10090.ENSMUSP00000104700	0	0	0	0	0.066	0	0	0.547	0.559
Siah1a	Ube2n	10090.ENSMUSP00000044123	10090.ENSMUSP00000096932	0	0	0	0	0.068	0.542	0	0.113	0.589
Siah1a	Siah2	10090.ENSMUSP00000044123	10090.ENSMUSP00000067496	0	0	0.052	0.977	0.083	0.506	0	0.330	0.674
Siah1b	Usp19	10090.ENSMUSP00000043215	10090.ENSMUSP00000006854	0	0	0	0	0.041	0.762	0	0.066	0.768
Siah1b	Ube2d1	10090.ENSMUSP00000043215	10090.ENSMUSP00000020085	0	0	0	0	0.057	0.360	0	0.090	0.402
Siah1b	Skp1a	10090.ENSMUSP00000043215	10090.ENSMUSP00000104700	0	0	0	0	0.050	0	0	0.515	0.520
Siah1b	Siah2	10090.ENSMUSP00000043215	10090.ENSMUSP00000067496	0	0	0.052	0.977	0.044	0.506	0	0.076	0.531
Siah1b	Ube2n	10090.ENSMUSP00000043215	10090.ENSMUSP00000096932	0	0	0	0	0.067	0.542	0	0.090	0.577
Siah2	Usp19	10090.ENSMUSP00000067496	10090.ENSMUSP00000006854	0	0	0	0	0.041	0.552	0	0.106	0.582
Siah2	Ube2d1	10090.ENSMUSP00000067496	10090.ENSMUSP00000020085	0	0	0	0	0	0.267	0	0.215	0.400
Siah2	Vhl	10090.ENSMUSP00000067496	10090.ENSMUSP00000039418	0	0	0	0	0.052	0	0	0.596	0.601
Siah2	Skp1a	10090.ENSMUSP00000067496	10090.ENSMUSP00000104700	0	0	0	0	0.050	0	0	0.407	0.412
Siah2	Ube2l6	10090.ENSMUSP00000067496	10090.ENSMUSP00000099702	0	0	0	0	0.053	0.170	0	0.316	0.416
Siah2	Ube2n	10090.ENSMUSP00000067496	10090.ENSMUSP00000096932	0	0	0	0	0.079	0.542	0	0.159	0.614
Siah2	Usp13	10090.ENSMUSP00000067496	10090.ENSMUSP00000072155	0	0	0	0	0	0.093	0.900	0.374	0.938
Siah3	Ube2n	10090.ENSMUSP00000130827	10090.ENSMUSP00000096932	0	0	0	0	0	0.260	0	0.238	0.412
Siah3	Skp1a	10090.ENSMUSP00000130827	10090.ENSMUSP00000104700	0	0	0	0	0	0	0	0.489	0.489
Sirt1	Usp22	10090.ENSMUSP00000112595	10090.ENSMUSP00000041263	0	0	0	0	0	0.409	0	0.454	0.664
Sirt1	Xbp1	10090.ENSMUSP00000112595	10090.ENSMUSP00000054852	0	0	0	0	0	0	0	0.511	0.511
Sirt1	Sirt2	10090.ENSMUSP00000112595	10090.ENSMUSP00000072732	0	0	0.120	0.832	0	0.139	0.900	0.453	0.953
Sirt1	Tbl1x	10090.ENSMUSP00000112595	10090.ENSMUSP00000085549	0	0	0	0	0	0.401	0	0.189	0.493
Sirt1	Usp51	10090.ENSMUSP00000112595	10090.ENSMUSP00000093427	0	0	0	0	0	0.409	0	0.089	0.438
Sirt1	Skp2	10090.ENSMUSP00000112595	10090.ENSMUSP00000094225	0	0	0	0	0.043	0.100	0	0.390	0.429
Sirt1	Skp1a	10090.ENSMUSP00000112595	10090.ENSMUSP00000104700	0	0	0	0	0	0.077	0.720	0.220	0.780
Sirt1	Usp27x	10090.ENSMUSP00000112595	10090.ENSMUSP00000139402	0	0	0	0	0	0.409	0	0.093	0.441
Sirt1	Tbl1xr1	10090.ENSMUSP00000112595	10090.ENSMUSP00000142184	0	0	0	0	0.084	0.401	0	0.146	0.490
Sirt1	Usp7	10090.ENSMUSP00000112595	10090.ENSMUSP00000124093	0	0	0	0	0.170	0.093	0	0.382	0.494
Sirt2	Usp7	10090.ENSMUSP00000072732	10090.ENSMUSP00000124093	0	0	0	0	0	0.075	0	0.511	0.528
Skp1a	Uba1	10090.ENSMUSP00000104700	10090.ENSMUSP00000001989	0	0	0	0	0.043	0.052	0	0.620	0.625
Skp1a	Ubqln4	10090.ENSMUSP00000104700	10090.ENSMUSP00000008748	0	0	0	0	0.053	0.403	0	0.163	0.485
Skp1a	Ube2a	10090.ENSMUSP00000104700	10090.ENSMUSP00000016452	0	0	0	0	0.097	0.270	0	0.197	0.424
Skp1a	Ubb	10090.ENSMUSP00000104700	10090.ENSMUSP00000019649	0	0	0	0	0.162	0.766	0.500	0.218	0.913
Skp1a	Ube2d1	10090.ENSMUSP00000104700	10090.ENSMUSP00000020085	0	0	0	0	0.054	0.306	0.500	0.674	0.878
Skp1a	Ube2b	10090.ENSMUSP00000104700	10090.ENSMUSP00000020657	0	0	0	0	0.090	0.270	0	0.299	0.494
Skp1a	Ube2g1	10090.ENSMUSP00000104700	10090.ENSMUSP00000021148	0	0	0	0	0.104	0.293	0	0.378	0.572
Skp1a	Trip12	10090.ENSMUSP00000104700	10090.ENSMUSP00000027421	0	0	0	0	0.067	0	0	0.539	0.551
Skp1a	Ubr1	10090.ENSMUSP00000104700	10090.ENSMUSP00000028728	0	0	0	0	0	0	0	0.434	0.434
Skp1a	Usp1	10090.ENSMUSP00000104700	10090.ENSMUSP00000030289	0	0	0	0	0.058	0	0	0.493	0.502
Skp1a	Uba6	10090.ENSMUSP00000104700	10090.ENSMUSP00000035328	0	0	0	0	0.047	0.052	0	0.456	0.465
Skp1a	Ubd	10090.ENSMUSP00000104700	10090.ENSMUSP00000035808	0	0	0	0	0.045	0.501	0	0.296	0.635
Skp1a	Ube2r2	10090.ENSMUSP00000104700	10090.ENSMUSP00000038813	0	0	0	0	0.042	0.306	0	0.434	0.591
Skp1a	Vhl	10090.ENSMUSP00000104700	10090.ENSMUSP00000039418	0	0	0	0	0.076	0	0	0.577	0.592
Skp1a	Stub1	10090.ENSMUSP00000104700	10090.ENSMUSP00000040431	0	0	0	0	0.079	0	0	0.571	0.588
Skp1a	Usp28	10090.ENSMUSP00000104700	10090.ENSMUSP00000047467	0	0	0	0	0	0	0	0.456	0.456
Skp1a	Spsb1	10090.ENSMUSP00000104700	10090.ENSMUSP00000048969	0	0	0	0	0.054	0.479	0	0.194	0.568
Skp1a	Ubqln1	10090.ENSMUSP00000104700	10090.ENSMUSP00000050191	0	0	0	0	0.060	0.403	0	0.319	0.585
Skp1a	Ubqln3	10090.ENSMUSP00000104700	10090.ENSMUSP00000055229	0	0	0	0	0.055	0.403	0	0.164	0.487
Skp1a	Ubqlnl	10090.ENSMUSP00000104700	10090.ENSMUSP00000056365	0	0	0	0	0.055	0.403	0	0.127	0.464
Skp1a	Ubqln2	10090.ENSMUSP00000104700	10090.ENSMUSP00000056888	0	0	0	0	0.053	0.403	0	0.289	0.563
Skp1a	Spsb4	10090.ENSMUSP00000104700	10090.ENSMUSP00000057849	0	0	0	0	0.054	0.479	0	0.138	0.538
Skp1a	Spsb2	10090.ENSMUSP00000104700	10090.ENSMUSP00000060124	0	0	0	0	0	0.479	0	0.135	0.530
Skp1a	Ubqln5	10090.ENSMUSP00000104700	10090.ENSMUSP00000062054	0	0	0	0	0.048	0.403	0	0.127	0.460
Skp1a	Ube2s	10090.ENSMUSP00000104700	10090.ENSMUSP00000078459	0	0	0	0	0.060	0.270	0	0.675	0.757
Skp1a	Smurf1	10090.ENSMUSP00000104700	10090.ENSMUSP00000082827	0	0	0	0	0	0.064	0	0.387	0.401
Skp1a	Tbl1x	10090.ENSMUSP00000104700	10090.ENSMUSP00000085549	0	0	0	0	0.043	0.100	0.900	0.596	0.960
Skp1a	Ube2c	10090.ENSMUSP00000104700	10090.ENSMUSP00000085581	0	0	0	0	0.042	0.270	0	0.387	0.534
Skp1a	Usp14	10090.ENSMUSP00000104700	10090.ENSMUSP00000089728	0	0	0	0	0.135	0	0	0.374	0.436
Skp1a	Skp2	10090.ENSMUSP00000104700	10090.ENSMUSP00000094225	0	0	0	0	0.049	0.991	0.800	0.997	0.999
Skp1a	Ube2n	10090.ENSMUSP00000104700	10090.ENSMUSP00000096932	0	0	0	0	0.195	0.270	0	0.448	0.647
Skp1a	Ube2l6	10090.ENSMUSP00000104700	10090.ENSMUSP00000099702	0	0	0	0	0.081	0.338	0	0.304	0.539
Skp1a	Ube2h	10090.ENSMUSP00000104700	10090.ENSMUSP00000100058	0	0	0	0	0.055	0	0	0.457	0.465
Skp1a	Spop	10090.ENSMUSP00000104700	10090.ENSMUSP00000103350	0	0	0	0	0.063	0	0	0.434	0.447
Skp1a	Ube2g2	10090.ENSMUSP00000104700	10090.ENSMUSP00000133515	0	0	0	0	0	0.292	0	0.204	0.412
Skp1a	Ube2w	10090.ENSMUSP00000104700	10090.ENSMUSP00000157633	0	0	0	0	0	0.270	0	0.277	0.449
Skp1a	Ubl7	10090.ENSMUSP00000104700	10090.ENSMUSP00000149748	0	0	0	0	0.048	0.403	0	0.127	0.460
Skp1a	Ubxn7	10090.ENSMUSP00000104700	10090.ENSMUSP00000110804	0	0	0	0	0	0.350	0	0.223	0.474
Skp1a	Spsb3	10090.ENSMUSP00000104700	10090.ENSMUSP00000126878	0	0	0	0	0	0.479	0	0.101	0.511
Skp1a	Ube2d3	10090.ENSMUSP00000104700	10090.ENSMUSP00000143608	0	0	0	0	0.230	0.306	0	0.194	0.532
Skp1a	Uba1y	10090.ENSMUSP00000104700	10090.ENSMUSP00000111560	0	0	0	0	0	0.052	0	0.541	0.546
Skp1a	Ubl4a	10090.ENSMUSP00000104700	10090.ENSMUSP00000120461	0	0	0	0	0.047	0.501	0	0.161	0.566
Skp1a	Ube2l3	10090.ENSMUSP00000104700	10090.ENSMUSP00000156121	0	0	0	0	0.098	0.534	0	0.276	0.669
Skp1a	Ube2k	10090.ENSMUSP00000104700	10090.ENSMUSP00000122471	0	0	0	0	0.071	0.270	0	0.597	0.703
Skp1a	Uba52	10090.ENSMUSP00000104700	10090.ENSMUSP00000120096	0	0	0	0	0.065	0.750	0	0.053	0.759
Skp1a	Usp7	10090.ENSMUSP00000104700	10090.ENSMUSP00000124093	0	0	0	0	0	0	0	0.833	0.833
Skp1a	Ubc	10090.ENSMUSP00000104700	10090.ENSMUSP00000114180	0	0	0	0	0.121	0.766	0.500	0.287	0.916
Skp1a	Tbl1xr1	10090.ENSMUSP00000104700	10090.ENSMUSP00000142184	0	0	0	0	0	0.100	0.900	0.523	0.953
Skp2	Uhrf1	10090.ENSMUSP00000094225	10090.ENSMUSP00000001258	0	0	0	0	0.286	0	0	0.323	0.496
Skp2	Ubb	10090.ENSMUSP00000094225	10090.ENSMUSP00000019649	0	0	0	0	0.046	0.477	0.500	0.143	0.757
Skp2	Ube2d1	10090.ENSMUSP00000094225	10090.ENSMUSP00000020085	0	0	0	0	0.048	0.117	0.500	0.258	0.646
Skp2	Usp18	10090.ENSMUSP00000094225	10090.ENSMUSP00000032198	0	0	0	0	0	0.304	0	0.529	0.658
Skp2	Trpc4ap	10090.ENSMUSP00000094225	10090.ENSMUSP00000037574	0	0	0	0	0	0.093	0	0.366	0.400
Skp2	Stub1	10090.ENSMUSP00000094225	10090.ENSMUSP00000040431	0	0	0	0	0.056	0.093	0	0.400	0.441
Skp2	Usp28	10090.ENSMUSP00000094225	10090.ENSMUSP00000047467	0	0	0	0	0.057	0.141	0	0.451	0.517
Skp2	Usp13	10090.ENSMUSP00000094225	10090.ENSMUSP00000072155	0	0	0	0	0	0.093	0.500	0.578	0.791
Skp2	Ube2s	10090.ENSMUSP00000094225	10090.ENSMUSP00000078459	0	0	0	0	0.119	0.117	0.500	0.397	0.734
Skp2	Ube2c	10090.ENSMUSP00000094225	10090.ENSMUSP00000085581	0	0	0	0	0.220	0.117	0.500	0.540	0.820
Skp2	Usp14	10090.ENSMUSP00000094225	10090.ENSMUSP00000089728	0	0	0	0	0.132	0	0	0.606	0.644
Skp2	Ube2n	10090.ENSMUSP00000094225	10090.ENSMUSP00000096932	0	0	0	0	0.047	0.117	0	0.365	0.419
Skp2	Uba52	10090.ENSMUSP00000094225	10090.ENSMUSP00000120096	0	0	0	0	0	0.416	0	0.070	0.434
Skp2	Usp37	10090.ENSMUSP00000094225	10090.ENSMUSP00000140670	0	0	0	0	0.153	0.067	0	0.345	0.437
Skp2	Spop	10090.ENSMUSP00000094225	10090.ENSMUSP00000103350	0	0	0	0	0.054	0	0	0.437	0.445
Skp2	Ube2k	10090.ENSMUSP00000094225	10090.ENSMUSP00000122471	0	0	0	0	0.052	0.117	0	0.428	0.480
Skp2	Ube2l6	10090.ENSMUSP00000094225	10090.ENSMUSP00000099702	0	0	0	0	0.047	0.338	0	0.287	0.510
Skp2	Usp7	10090.ENSMUSP00000094225	10090.ENSMUSP00000124093	0	0	0	0	0.057	0.141	0	0.470	0.533
Skp2	Ube2l3	10090.ENSMUSP00000094225	10090.ENSMUSP00000156121	0	0	0	0	0.048	0.534	0	0.119	0.575
Skp2	Ubc	10090.ENSMUSP00000094225	10090.ENSMUSP00000114180	0	0	0	0	0.046	0.393	0.500	0.175	0.729
Skp2	Ufd1	10090.ENSMUSP00000094225	10090.ENSMUSP00000111241	0	0	0	0	0.092	0.093	0.900	0.129	0.918
Smurf1	Uba1	10090.ENSMUSP00000082827	10090.ENSMUSP00000001989	0	0	0	0	0.052	0.097	0	0.359	0.403
Smurf1	Traf4	10090.ENSMUSP00000082827	10090.ENSMUSP00000017530	0	0	0	0	0.051	0.168	0	0.368	0.457
Smurf1	Ubb	10090.ENSMUSP00000082827	10090.ENSMUSP00000019649	0	0	0	0	0	0.495	0.500	0.125	0.759
Smurf1	Ube2d1	10090.ENSMUSP00000082827	10090.ENSMUSP00000020085	0	0	0	0	0.044	0.278	0	0.224	0.418
Smurf1	Usp25	10090.ENSMUSP00000082827	10090.ENSMUSP00000023580	0	0	0	0	0.061	0.268	0	0.274	0.458
Smurf1	Usp30	10090.ENSMUSP00000082827	10090.ENSMUSP00000031588	0	0	0	0	0.145	0.041	0	0.396	0.461
Smurf1	Usp4	10090.ENSMUSP00000082827	10090.ENSMUSP00000035237	0	0	0	0	0.046	0.111	0	0.383	0.431
Smurf1	Stub1	10090.ENSMUSP00000082827	10090.ENSMUSP00000040431	0	0	0	0	0	0.098	0	0.665	0.685
Smurf1	Usp5	10090.ENSMUSP00000082827	10090.ENSMUSP00000041299	0	0	0	0	0.055	0.406	0	0.327	0.590
Smurf1	Usp28	10090.ENSMUSP00000082827	10090.ENSMUSP00000047467	0	0	0	0	0.059	0.268	0	0.245	0.435
Smurf1	Usp13	10090.ENSMUSP00000082827	10090.ENSMUSP00000072155	0	0	0	0	0.045	0.196	0	0.347	0.455
Smurf1	Ube2n	10090.ENSMUSP00000082827	10090.ENSMUSP00000096932	0	0	0	0	0	0.255	0	0.254	0.420
Smurf1	Usp7	10090.ENSMUSP00000082827	10090.ENSMUSP00000124093	0	0	0	0	0.070	0.167	0	0.321	0.428
Smurf1	Ube2k	10090.ENSMUSP00000082827	10090.ENSMUSP00000122471	0	0	0	0	0	0.373	0	0.259	0.515
Smurf1	Usp15	10090.ENSMUSP00000082827	10090.ENSMUSP00000151244	0	0	0	0	0	0.111	0	0.497	0.533
Smurf1	Uba52	10090.ENSMUSP00000082827	10090.ENSMUSP00000120096	0	0	0	0	0	0.550	0	0.078	0.567
Smurf1	Usp9x	10090.ENSMUSP00000082827	10090.ENSMUSP00000086716	0	0	0	0	0.060	0.097	0	0.669	0.694
Smurf1	Ubc	10090.ENSMUSP00000082827	10090.ENSMUSP00000114180	0	0	0	0	0	0.495	0.500	0.179	0.774
Smurf1	Smurf2	10090.ENSMUSP00000082827	10090.ENSMUSP00000090177	0	0	0.051	0.978	0.174	0.635	0.900	0.316	0.976
Smurf2	Uba1	10090.ENSMUSP00000090177	10090.ENSMUSP00000001989	0	0	0	0	0.046	0.097	0	0.409	0.447
Smurf2	Traf4	10090.ENSMUSP00000090177	10090.ENSMUSP00000017530	0	0	0	0	0.044	0.132	0	0.472	0.524
Smurf2	Ubb	10090.ENSMUSP00000090177	10090.ENSMUSP00000019649	0	0	0	0	0.043	0.814	0.500	0.149	0.914
Smurf2	Ube2d1	10090.ENSMUSP00000090177	10090.ENSMUSP00000020085	0	0	0	0	0.050	0.413	0	0.392	0.631
Smurf2	Ube2g1	10090.ENSMUSP00000090177	10090.ENSMUSP00000021148	0	0	0	0	0.077	0.146	0	0.354	0.446
Smurf2	Usp25	10090.ENSMUSP00000090177	10090.ENSMUSP00000023580	0	0	0	0	0.074	0.268	0	0.266	0.460
Smurf2	Usp11	10090.ENSMUSP00000090177	10090.ENSMUSP00000033383	0	0	0	0	0	0.094	0	0.369	0.404
Smurf2	Usp4	10090.ENSMUSP00000090177	10090.ENSMUSP00000035237	0	0	0	0	0.058	0.132	0	0.459	0.519
Smurf2	Stub1	10090.ENSMUSP00000090177	10090.ENSMUSP00000040431	0	0	0	0	0	0.098	0	0.589	0.613
Smurf2	Usp28	10090.ENSMUSP00000090177	10090.ENSMUSP00000047467	0	0	0	0	0.063	0.268	0	0.291	0.471
Smurf2	Ube2c	10090.ENSMUSP00000090177	10090.ENSMUSP00000085581	0	0	0	0	0	0.146	0	0.496	0.551
Smurf2	Usp9x	10090.ENSMUSP00000090177	10090.ENSMUSP00000086716	0	0	0	0	0.063	0.097	0	0.367	0.417
Smurf2	Ube2n	10090.ENSMUSP00000090177	10090.ENSMUSP00000096932	0	0	0	0	0	0.255	0	0.228	0.400
Smurf2	Uchl5	10090.ENSMUSP00000090177	10090.ENSMUSP00000140106	0	0	0	0	0.068	0.059	0	0.378	0.407
Smurf2	Usp7	10090.ENSMUSP00000090177	10090.ENSMUSP00000124093	0	0	0	0	0.117	0.167	0	0.295	0.436
Smurf2	Wwp1	10090.ENSMUSP00000090177	10090.ENSMUSP00000103881	0	0	0	0.867	0.135	0	0	0.435	0.490
Smurf2	Ube2z	10090.ENSMUSP00000090177	10090.ENSMUSP00000098097	0	0	0	0	0.126	0.146	0	0.452	0.555
Smurf2	Ube2k	10090.ENSMUSP00000090177	10090.ENSMUSP00000122471	0	0	0	0	0.052	0.373	0	0.451	0.645
Smurf2	Uba52	10090.ENSMUSP00000090177	10090.ENSMUSP00000120096	0	0	0	0	0	0.672	0	0.078	0.684
Smurf2	Ubc	10090.ENSMUSP00000090177	10090.ENSMUSP00000114180	0	0	0	0	0	0.747	0.500	0.184	0.887
Smurf2	Usp15	10090.ENSMUSP00000090177	10090.ENSMUSP00000151244	0	0	0	0	0.051	0.168	0.500	0.941	0.973
Snf8	Vps4a	10090.ENSMUSP00000006217	10090.ENSMUSP00000034388	0	0	0	0	0.042	0	0	0.421	0.422
Snf8	Ubap1l	10090.ENSMUSP00000006217	10090.ENSMUSP00000128815	0	0	0	0	0	0	0.540	0	0.540
Snf8	Uchl5	10090.ENSMUSP00000006217	10090.ENSMUSP00000140106	0	0	0	0	0.542	0	0	0	0.542
Snf8	Ubb	10090.ENSMUSP00000006217	10090.ENSMUSP00000019649	0	0	0	0	0.060	0.076	0.500	0.088	0.550
Snf8	Ubc	10090.ENSMUSP00000006217	10090.ENSMUSP00000114180	0	0	0	0	0.066	0.076	0.500	0.088	0.553
Snf8	Ube2z	10090.ENSMUSP00000006217	10090.ENSMUSP00000098097	0	0	0	0	0.086	0.075	0	0.638	0.668
Snf8	Vps37a	10090.ENSMUSP00000006217	10090.ENSMUSP00000096415	0	0	0	0	0.042	0	0.720	0.384	0.820
Snf8	Vps37d	10090.ENSMUSP00000006217	10090.ENSMUSP00000063762	0	0	0	0	0	0	0.720	0.433	0.834
Snf8	Stam	10090.ENSMUSP00000006217	10090.ENSMUSP00000100025	0	0	0	0	0	0	0.720	0.449	0.839
Snf8	Ubap1	10090.ENSMUSP00000006217	10090.ENSMUSP00000072643	0	0	0	0	0.047	0	0.720	0.480	0.849
Snf8	Vps37b	10090.ENSMUSP00000006217	10090.ENSMUSP00000047980	0	0	0	0	0	0	0.720	0.585	0.878
Snf8	Vps37c	10090.ENSMUSP00000006217	10090.ENSMUSP00000158500	0	0	0	0	0.048	0	0.720	0.733	0.922
Snf8	Tsg101	10090.ENSMUSP00000006217	10090.ENSMUSP00000014546	0	0	0	0	0.053	0.346	0.720	0.629	0.927
Snf8	Vps28	10090.ENSMUSP00000006217	10090.ENSMUSP00000077856	0	0	0	0	0.108	0.363	0.720	0.745	0.954
Snf8	Vps36	10090.ENSMUSP00000006217	10090.ENSMUSP00000033866	0	0	0	0	0.126	0.984	0.800	0.910	0.999
Snf8	Vps25	10090.ENSMUSP00000006217	10090.ENSMUSP00000102901	0	0	0	0	0.286	0.986	0.800	0.899	0.999
Socs6	Ubb	10090.ENSMUSP00000064929	10090.ENSMUSP00000019649	0	0	0	0	0	0.046	0.400	0.042	0.403
Socs6	Ubc	10090.ENSMUSP00000064929	10090.ENSMUSP00000114180	0	0	0	0	0	0.046	0.400	0.042	0.403
Spop	Ubb	10090.ENSMUSP00000103350	10090.ENSMUSP00000019649	0	0	0	0	0.084	0.096	0.500	0.062	0.559
Spop	Zswim8	10090.ENSMUSP00000103350	10090.ENSMUSP00000022358	0	0	0	0	0.046	0	0.720	0	0.721
Spop	Stub1	10090.ENSMUSP00000103350	10090.ENSMUSP00000040431	0	0	0	0	0.098	0	0	0.538	0.566
Spop	Tdpoz4	10090.ENSMUSP00000103350	10090.ENSMUSP00000075338	0	0	0.066	0.948	0	0	0.720	0.046	0.728
Spop	Tdpoz3	10090.ENSMUSP00000103350	10090.ENSMUSP00000080472	0	0	0.068	0.944	0	0	0.720	0.046	0.729
Spop	Ubc	10090.ENSMUSP00000103350	10090.ENSMUSP00000114180	0	0	0	0	0.061	0.096	0.500	0.062	0.548
Spop	Tdpoz1	10090.ENSMUSP00000103350	10090.ENSMUSP00000138008	0	0	0.065	0.950	0	0	0.720	0.042	0.727
Spop	Spopfm2	10090.ENSMUSP00000103350	10090.ENSMUSP00000124942	0	0	0.064	0.952	0	0	0.720	0.045	0.727
Spop	Tdpoz9	10090.ENSMUSP00000103350	10090.ENSMUSP00000138015	0	0	0.065	0.950	0	0	0.720	0	0.727
Spop	Tnfaip1	10090.ENSMUSP00000103350	10090.ENSMUSP00000103912	0	0	0	0	0.052	0	0.720	0.129	0.748
Spop	Spopl	10090.ENSMUSP00000103350	10090.ENSMUSP00000114974	0	0	0.050	0.981	0.048	0.102	0.900	0.073	0.911
Spopfm2	Zswim8	10090.ENSMUSP00000124942	10090.ENSMUSP00000022358	0	0	0	0	0	0	0.720	0	0.720
Spopfm2	Tdpoz4	10090.ENSMUSP00000124942	10090.ENSMUSP00000075338	0	0	0.060	0.961	0.120	0	0.720	0	0.748
Spopfm2	Tdpoz3	10090.ENSMUSP00000124942	10090.ENSMUSP00000080472	0	0	0.055	0.971	0.119	0	0.720	0.046	0.747
Spopfm2	Tnfaip1	10090.ENSMUSP00000124942	10090.ENSMUSP00000103912	0	0	0	0	0	0	0.720	0	0.720
Spopfm2	Spopl	10090.ENSMUSP00000124942	10090.ENSMUSP00000114974	0	0	0.068	0.942	0	0.102	0.720	0.065	0.751
Spopfm2	Tdpoz9	10090.ENSMUSP00000124942	10090.ENSMUSP00000138015	0	0	0.055	0.970	0.123	0	0.720	0	0.747
Spopfm2	Tdpoz1	10090.ENSMUSP00000124942	10090.ENSMUSP00000138008	0	0	0.055	0.970	0.126	0	0.720	0	0.748
Spopl	Ubb	10090.ENSMUSP00000114974	10090.ENSMUSP00000019649	0	0	0	0	0	0.096	0.500	0.062	0.538
Spopl	Zswim8	10090.ENSMUSP00000114974	10090.ENSMUSP00000022358	0	0	0	0	0.057	0	0.720	0	0.724
Spopl	Tdpoz4	10090.ENSMUSP00000114974	10090.ENSMUSP00000075338	0	0	0.071	0.938	0	0.102	0.720	0.065	0.752
Spopl	Tdpoz3	10090.ENSMUSP00000114974	10090.ENSMUSP00000080472	0	0	0.073	0.933	0	0.102	0.720	0.065	0.752
Spopl	Tnfaip1	10090.ENSMUSP00000114974	10090.ENSMUSP00000103912	0	0	0	0	0.043	0	0.720	0.080	0.731
Spopl	Ubc	10090.ENSMUSP00000114974	10090.ENSMUSP00000114180	0	0	0	0	0	0.096	0.500	0.062	0.538
Spopl	Tdpoz9	10090.ENSMUSP00000114974	10090.ENSMUSP00000138015	0	0	0.071	0.938	0	0.102	0.720	0.065	0.752
Spopl	Tdpoz1	10090.ENSMUSP00000114974	10090.ENSMUSP00000138008	0	0	0.071	0.938	0	0.102	0.720	0.065	0.752
Spsb1	Spsb3	10090.ENSMUSP00000048969	10090.ENSMUSP00000126878	0	0	0	0.607	0	0	0	0.418	0.418
Spsb2	Spsb3	10090.ENSMUSP00000060124	10090.ENSMUSP00000126878	0	0	0	0.610	0.043	0	0	0.521	0.522
Spsb3	Spsb4	10090.ENSMUSP00000126878	10090.ENSMUSP00000057849	0	0	0	0.613	0	0	0	0.437	0.437
Stam	Tollip	10090.ENSMUSP00000100025	10090.ENSMUSP00000001950	0	0	0	0	0.081	0.058	0	0.426	0.460
