#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
0610010F05Rik	Ttll1	10090.ENSMUSP00000044265	10090.ENSMUSP00000016897	0	0	0	0	0.054	0.495	0	0	0.501
Irgm2	Oas1a	10090.ENSMUSP00000056001	10090.ENSMUSP00000079198	0	0	0	0	0.301	0	0	0.224	0.434
Irgm2	Oasl1	10090.ENSMUSP00000056001	10090.ENSMUSP00000107771	0	0	0	0	0.307	0.069	0	0.300	0.509
Irgm2	Trim30a	10090.ENSMUSP00000056001	10090.ENSMUSP00000076189	0	0	0	0	0.475	0.051	0	0.159	0.544
Irgm2	Stat2	10090.ENSMUSP00000056001	10090.ENSMUSP00000082855	0	0	0	0	0.465	0	0	0.228	0.569
Irgm2	Tap1	10090.ENSMUSP00000056001	10090.ENSMUSP00000128401	0	0	0	0	0.530	0.051	0	0.131	0.578
Irgm2	Parp9	10090.ENSMUSP00000056001	10090.ENSMUSP00000110528	0	0	0	0	0.563	0	0	0.152	0.613
Irgm2	Nlrc5	10090.ENSMUSP00000056001	10090.ENSMUSP00000148677	0	0	0	0	0.569	0.044	0	0.255	0.666
Irgm2	Stat1	10090.ENSMUSP00000056001	10090.ENSMUSP00000141132	0	0	0	0	0.891	0	0	0.300	0.920
Isg15	Traf6	10090.ENSMUSP00000082548	10090.ENSMUSP00000004949	0	0	0	0	0	0.176	0	0.476	0.550
Isg15	Rnf135	10090.ENSMUSP00000082548	10090.ENSMUSP00000017839	0	0	0	0	0.091	0.135	0	0.395	0.483
Isg15	Tnfaip3	10090.ENSMUSP00000082548	10090.ENSMUSP00000019997	0	0	0	0	0.097	0.126	0	0.308	0.407
Isg15	Tbk1	10090.ENSMUSP00000082548	10090.ENSMUSP00000020316	0	0	0	0	0.046	0.091	0	0.713	0.729
Isg15	Rsad2	10090.ENSMUSP00000082548	10090.ENSMUSP00000020970	0	0	0	0	0.722	0	0	0.897	0.970
Isg15	Traf3	10090.ENSMUSP00000082548	10090.ENSMUSP00000021706	0	0	0	0	0	0.176	0	0.547	0.611
Isg15	Usp25	10090.ENSMUSP00000082548	10090.ENSMUSP00000023580	0	0	0	0	0.062	0.278	0	0.206	0.416
Isg15	Rnf8	10090.ENSMUSP00000082548	10090.ENSMUSP00000024817	0	0	0	0	0.056	0.405	0	0.195	0.508
Isg15	Tnf	10090.ENSMUSP00000082548	10090.ENSMUSP00000025263	0	0	0	0	0.096	0.273	0	0.609	0.720
Isg15	Otub1	10090.ENSMUSP00000082548	10090.ENSMUSP00000025679	0	0	0	0	0.052	0.378	0	0.309	0.556
Isg15	Rabgef1	10090.ENSMUSP00000082548	10090.ENSMUSP00000026390	0	0	0	0	0	0.572	0	0.068	0.584
Isg15	Zbp1	10090.ENSMUSP00000082548	10090.ENSMUSP00000029018	0	0	0	0	0.367	0	0	0.300	0.538
Isg15	Tlr2	10090.ENSMUSP00000082548	10090.ENSMUSP00000029623	0	0	0	0	0.079	0.071	0	0.424	0.464
Isg15	Oasl2	10090.ENSMUSP00000082548	10090.ENSMUSP00000031542	0	0	0	0	0.552	0	0	0.856	0.933
Isg15	Trim21	10090.ENSMUSP00000082548	10090.ENSMUSP00000033264	0	0	0	0	0.625	0.135	0	0.635	0.871
Isg15	Tlr3	10090.ENSMUSP00000082548	10090.ENSMUSP00000034056	0	0	0	0	0.128	0.071	0	0.681	0.719
Isg15	Nedd4	10090.ENSMUSP00000082548	10090.ENSMUSP00000034740	0	0	0	0	0	0.240	0.900	0.430	0.952
Isg15	Myd88	10090.ENSMUSP00000082548	10090.ENSMUSP00000035092	0	0	0	0	0.122	0.241	0	0.670	0.761
Isg15	Oas3	10090.ENSMUSP00000082548	10090.ENSMUSP00000035588	0	0	0	0	0.317	0	0	0.752	0.823
Isg15	Ubd	10090.ENSMUSP00000082548	10090.ENSMUSP00000035808	0	0	0.507	0	0.042	0	0	0.610	0.799
Isg15	Parp14	10090.ENSMUSP00000082548	10090.ENSMUSP00000037657	0	0	0	0	0.218	0.065	0	0.590	0.674
Isg15	Tlr4	10090.ENSMUSP00000082548	10090.ENSMUSP00000045770	0	0	0	0	0.061	0.071	0	0.460	0.488
Isg15	Oas1d	10090.ENSMUSP00000082548	10090.ENSMUSP00000048054	0	0	0	0	0.329	0	0	0.181	0.427
Isg15	Oas1f	10090.ENSMUSP00000082548	10090.ENSMUSP00000056993	0	0	0	0	0.392	0	0	0.291	0.551
Isg15	Trim56	10090.ENSMUSP00000082548	10090.ENSMUSP00000058109	0	0	0	0	0.096	0.135	0	0.416	0.504
Isg15	Rnf125	10090.ENSMUSP00000082548	10090.ENSMUSP00000058251	0	0	0	0	0.054	0.099	0	0.478	0.516
Isg15	Samhd1	10090.ENSMUSP00000082548	10090.ENSMUSP00000059717	0	0	0	0	0.068	0	0	0.552	0.565
Isg15	Jak2	10090.ENSMUSP00000082548	10090.ENSMUSP00000064394	0	0	0	0	0.057	0.091	0	0.450	0.487
Isg15	Sp100	10090.ENSMUSP00000082548	10090.ENSMUSP00000066399	0	0	0	0	0.153	0.135	0	0.392	0.516
Isg15	Tgtp1	10090.ENSMUSP00000082548	10090.ENSMUSP00000069914	0	0	0	0	0.132	0.069	0	0.328	0.409
Isg15	Oas1h	10090.ENSMUSP00000082548	10090.ENSMUSP00000072297	0	0	0	0	0.329	0	0	0.253	0.477
Isg15	Trim58	10090.ENSMUSP00000082548	10090.ENSMUSP00000074594	0	0	0	0	0.604	0.135	0	0.043	0.643
Isg15	Trim30a	10090.ENSMUSP00000082548	10090.ENSMUSP00000076189	0	0	0	0	0.176	0.135	0	0.535	0.640
Isg15	Oas1a	10090.ENSMUSP00000082548	10090.ENSMUSP00000079198	0	0	0	0	0.412	0	0	0.692	0.811
Isg15	Oas2	10090.ENSMUSP00000082548	10090.ENSMUSP00000080209	0	0	0	0	0.330	0	0	0.798	0.859
Isg15	Tlr9	10090.ENSMUSP00000082548	10090.ENSMUSP00000082207	0	0	0	0	0.057	0.071	0	0.499	0.522
Isg15	Oas1e	10090.ENSMUSP00000082548	10090.ENSMUSP00000144529	0	0	0	0	0.329	0	0	0.161	0.412
Isg15	Nlrc5	10090.ENSMUSP00000082548	10090.ENSMUSP00000148677	0	0	0	0	0.115	0.096	0	0.344	0.429
Isg15	Zc3hav1	10090.ENSMUSP00000082548	10090.ENSMUSP00000110550	0	0	0	0	0.140	0.065	0	0.359	0.439
Isg15	Tap1	10090.ENSMUSP00000082548	10090.ENSMUSP00000128401	0	0	0	0	0.274	0.059	0	0.251	0.444
Isg15	Nod2	10090.ENSMUSP00000082548	10090.ENSMUSP00000113773	0	0	0	0	0.044	0.096	0	0.423	0.458
Isg15	Trim5	10090.ENSMUSP00000082548	10090.ENSMUSP00000095781	0	0	0	0	0	0.135	0	0.401	0.459
Isg15	Oas1c	10090.ENSMUSP00000082548	10090.ENSMUSP00000112584	0	0	0	0	0.336	0	0	0.240	0.474
Isg15	Stat5a	10090.ENSMUSP00000082548	10090.ENSMUSP00000102980	0	0	0	0	0.093	0	0	0.444	0.474
Isg15	Rpl39	10090.ENSMUSP00000082548	10090.ENSMUSP00000110886	0	0	0	0	0.111	0.414	0	0.079	0.478
Isg15	Stat3	10090.ENSMUSP00000082548	10090.ENSMUSP00000120152	0	0	0	0	0.117	0	0	0.446	0.490
Isg15	Trat1	10090.ENSMUSP00000082548	10090.ENSMUSP00000155986	0	0	0	0	0.064	0	0	0.491	0.503
Isg15	Tlr8	10090.ENSMUSP00000082548	10090.ENSMUSP00000107793	0	0	0	0	0.082	0.071	0	0.485	0.523
Isg15	Rpl13a	10090.ENSMUSP00000082548	10090.ENSMUSP00000115722	0	0	0	0	0.206	0.369	0	0.130	0.526
Isg15	Tmem173	10090.ENSMUSP00000082548	10090.ENSMUSP00000111393	0	0	0	0	0.084	0.091	0	0.490	0.538
Isg15	Plscr1	10090.ENSMUSP00000082548	10090.ENSMUSP00000091318	0	0	0	0	0.145	0	0	0.490	0.545
Isg15	Usp14	10090.ENSMUSP00000082548	10090.ENSMUSP00000089728	0	0	0	0	0.055	0.348	0	0.432	0.619
Isg15	Tyk2	10090.ENSMUSP00000082548	10090.ENSMUSP00000150354	0	0	0	0	0	0.091	0	0.612	0.632
Isg15	Rpl30	10090.ENSMUSP00000082548	10090.ENSMUSP00000106014	0	0	0	0	0.281	0.509	0	0.059	0.638
Isg15	Tlr7	10090.ENSMUSP00000082548	10090.ENSMUSP00000107787	0	0	0	0	0.095	0.071	0	0.617	0.650
Isg15	Trp53	10090.ENSMUSP00000082548	10090.ENSMUSP00000104298	0	0	0	0	0	0.099	0	0.629	0.651
Isg15	Mavs	10090.ENSMUSP00000082548	10090.ENSMUSP00000105828	0	0	0	0	0	0.098	0	0.727	0.743
Isg15	Parp9	10090.ENSMUSP00000082548	10090.ENSMUSP00000110528	0	0	0	0	0.448	0.065	0	0.610	0.781
Isg15	Oas1g	10090.ENSMUSP00000082548	10090.ENSMUSP00000083555	0	0	0	0	0.379	0	0	0.708	0.811
Isg15	Rps19	10090.ENSMUSP00000082548	10090.ENSMUSP00000104068	0	0	0	0	0.269	0.509	0.540	0.137	0.838
Isg15	Rps6	10090.ENSMUSP00000082548	10090.ENSMUSP00000099878	0	0	0	0	0.250	0.509	0.540	0.228	0.851
Isg15	Stat2	10090.ENSMUSP00000082548	10090.ENSMUSP00000082855	0	0	0	0	0.232	0	0	0.843	0.874
Isg15	Trim25	10090.ENSMUSP00000082548	10090.ENSMUSP00000103528	0	0	0	0	0.110	0.135	0.500	0.714	0.875
Isg15	Isg20	10090.ENSMUSP00000082548	10090.ENSMUSP00000112621	0	0	0	0	0.274	0.075	0	0.830	0.876
Isg15	Oasl1	10090.ENSMUSP00000082548	10090.ENSMUSP00000107771	0	0	0.406	0	0.592	0	0	0.768	0.939
Isg15	Stat1	10090.ENSMUSP00000082548	10090.ENSMUSP00000141132	0	0	0	0	0.411	0	0.500	0.888	0.964
Isg20	Tbk1	10090.ENSMUSP00000112621	10090.ENSMUSP00000020316	0	0	0	0	0.086	0	0	0.393	0.422
Isg20	Rsad2	10090.ENSMUSP00000112621	10090.ENSMUSP00000020970	0	0	0	0	0.455	0	0	0.707	0.833
Isg20	Oasl2	10090.ENSMUSP00000112621	10090.ENSMUSP00000031542	0	0	0	0	0.269	0.075	0	0.649	0.742
Isg20	Trim21	10090.ENSMUSP00000112621	10090.ENSMUSP00000033264	0	0	0	0	0.132	0	0	0.363	0.424
Isg20	Tlr3	10090.ENSMUSP00000112621	10090.ENSMUSP00000034056	0	0	0	0	0.077	0	0	0.436	0.458
Isg20	Myd88	10090.ENSMUSP00000112621	10090.ENSMUSP00000035092	0	0	0	0	0.153	0.050	0	0.337	0.421
Isg20	Oas3	10090.ENSMUSP00000112621	10090.ENSMUSP00000035588	0	0	0	0	0.218	0	0	0.606	0.678
Isg20	Samhd1	10090.ENSMUSP00000112621	10090.ENSMUSP00000059717	0	0	0	0	0.097	0	0	0.390	0.426
Isg20	Sp100	10090.ENSMUSP00000112621	10090.ENSMUSP00000066399	0	0	0	0	0.182	0	0	0.357	0.451
Isg20	Oas1a	10090.ENSMUSP00000112621	10090.ENSMUSP00000079198	0	0	0	0	0.172	0	0	0.375	0.461
Isg20	Oas2	10090.ENSMUSP00000112621	10090.ENSMUSP00000080209	0	0	0	0	0.172	0	0	0.728	0.765
Isg20	Stat2	10090.ENSMUSP00000112621	10090.ENSMUSP00000082855	0	0	0	0	0.159	0	0	0.576	0.628
Isg20	Oas1g	10090.ENSMUSP00000112621	10090.ENSMUSP00000083555	0	0	0	0	0.205	0	0	0.451	0.545
Isg20	Trim25	10090.ENSMUSP00000112621	10090.ENSMUSP00000103528	0	0	0	0	0.084	0	0	0.439	0.464
Isg20	Trp53	10090.ENSMUSP00000112621	10090.ENSMUSP00000104298	0	0	0	0	0	0	0	0.452	0.452
Isg20	Mavs	10090.ENSMUSP00000112621	10090.ENSMUSP00000105828	0	0	0	0	0	0.064	0	0.496	0.508
Isg20	Oasl1	10090.ENSMUSP00000112621	10090.ENSMUSP00000107771	0	0	0	0	0.267	0.075	0	0.572	0.685
Isg20	Tlr7	10090.ENSMUSP00000112621	10090.ENSMUSP00000107787	0	0	0	0	0.103	0	0	0.375	0.415
Isg20	Stat1	10090.ENSMUSP00000112621	10090.ENSMUSP00000141132	0	0	0	0	0.211	0	0	0.572	0.648
Itch	Traf6	10090.ENSMUSP00000105307	10090.ENSMUSP00000004949	0	0	0	0	0.048	0.735	0.400	0.590	0.929
Itch	Usp25	10090.ENSMUSP00000105307	10090.ENSMUSP00000023580	0	0	0	0	0.067	0.268	0	0.291	0.474
Itch	Notch1	10090.ENSMUSP00000105307	10090.ENSMUSP00000028288	0	0	0	0	0	0.538	0.500	0.302	0.825
Itch	Rorc	10090.ENSMUSP00000105307	10090.ENSMUSP00000029795	0	0	0	0	0	0.292	0	0.448	0.592
Itch	N4bp1	10090.ENSMUSP00000105307	10090.ENSMUSP00000034074	0	0	0	0	0.064	0.093	0	0.361	0.411
Itch	Smad3	10090.ENSMUSP00000105307	10090.ENSMUSP00000034973	0	0	0	0	0	0.253	0	0.229	0.400
Itch	Smad6	10090.ENSMUSP00000105307	10090.ENSMUSP00000036285	0	0	0	0	0	0.406	0	0.450	0.659
Itch	Ripk2	10090.ENSMUSP00000105307	10090.ENSMUSP00000038833	0	0	0	0	0	0.076	0.400	0.382	0.627
Itch	Nod1	10090.ENSMUSP00000105307	10090.ENSMUSP00000055747	0	0	0	0	0	0.051	0.400	0.177	0.490
Itch	Pcbp2	10090.ENSMUSP00000105307	10090.ENSMUSP00000077509	0	0	0	0	0.048	0.310	0	0.628	0.735
Itch	Rc3h2	10090.ENSMUSP00000105307	10090.ENSMUSP00000097721	0	0	0	0	0.294	0.096	0	0.158	0.415
Itch	Trp53	10090.ENSMUSP00000105307	10090.ENSMUSP00000104298	0	0	0	0	0	0.301	0	0.384	0.551
Itch	Nod2	10090.ENSMUSP00000105307	10090.ENSMUSP00000113773	0	0	0	0	0	0.051	0.400	0.250	0.536
Itch	Mavs	10090.ENSMUSP00000105307	10090.ENSMUSP00000105828	0	0	0	0	0	0.484	0	0.523	0.743
Itfg2	Tcirg1	10090.ENSMUSP00000001559	10090.ENSMUSP00000120531	0	0	0	0	0.044	0	0.500	0	0.501
Itfg2	Mtor	10090.ENSMUSP00000001559	10090.ENSMUSP00000099510	0	0	0	0	0.051	0	0.400	0.277	0.552
Itgal	Tbx21	10090.ENSMUSP00000101913	10090.ENSMUSP00000001484	0	0	0	0	0.164	0	0	0.459	0.528
Itgal	Prkd1	10090.ENSMUSP00000101913	10090.ENSMUSP00000002765	0	0	0	0	0	0	0.900	0.068	0.902
Itgal	Vav1	10090.ENSMUSP00000101913	10090.ENSMUSP00000005889	0	0	0	0	0.243	0	0.900	0.343	0.945
Itgal	Ptk2b	10090.ENSMUSP00000101913	10090.ENSMUSP00000022622	0	0	0	0	0.071	0.094	0.900	0.232	0.926
Itgal	Tnf	10090.ENSMUSP00000101913	10090.ENSMUSP00000025263	0	0	0.230	0	0.177	0	0	0.645	0.755
Itgal	Itgb8	10090.ENSMUSP00000101913	10090.ENSMUSP00000026360	0	0	0	0	0.046	0.128	0.720	0.187	0.785
Itgal	Zap70	10090.ENSMUSP00000101913	10090.ENSMUSP00000027291	0	0	0	0	0.177	0.202	0	0.405	0.575
Itgal	Pdcd1	10090.ENSMUSP00000101913	10090.ENSMUSP00000027507	0	0	0	0	0.098	0	0	0.401	0.437
Itgal	Tlr2	10090.ENSMUSP00000101913	10090.ENSMUSP00000029623	0	0	0	0	0.139	0	0	0.365	0.430
Itgal	Tnfsf8	10090.ENSMUSP00000101913	10090.ENSMUSP00000030047	0	0	0.220	0	0.146	0	0	0.172	0.400
Itgal	Klrg1	10090.ENSMUSP00000101913	10090.ENSMUSP00000032207	0	0	0	0	0.073	0.041	0	0.606	0.620
Itgal	Lag3	10090.ENSMUSP00000101913	10090.ENSMUSP00000032217	0	0	0	0	0.103	0.086	0	0.359	0.429
Itgal	Klrk1	10090.ENSMUSP00000101913	10090.ENSMUSP00000032252	0	0	0	0	0.162	0	0	0.518	0.579
Itgal	Klrc1	10090.ENSMUSP00000101913	10090.ENSMUSP00000032270	0	0	0	0	0.103	0.041	0	0.446	0.481
Itgal	Jam3	10090.ENSMUSP00000101913	10090.ENSMUSP00000034472	0	0	0	0	0	0.068	0	0.553	0.565
Itgal	Lyn	10090.ENSMUSP00000101913	10090.ENSMUSP00000038838	0	0	0	0	0.134	0.046	0.720	0.228	0.797
Itgal	Tlr4	10090.ENSMUSP00000101913	10090.ENSMUSP00000045770	0	0	0	0	0.057	0	0	0.395	0.405
Itgal	Spn	10090.ENSMUSP00000101913	10090.ENSMUSP00000049534	0	0	0	0	0.321	0.067	0	0.739	0.820
Itgal	Itgb6	10090.ENSMUSP00000101913	10090.ENSMUSP00000054944	0	0	0	0	0.055	0.128	0.720	0.213	0.794
Itgal	Nkg7	10090.ENSMUSP00000101913	10090.ENSMUSP00000068946	0	0	0	0	0.288	0	0	0.204	0.409
Itgal	Prkd2	10090.ENSMUSP00000101913	10090.ENSMUSP00000083273	0	0	0	0	0.047	0	0.900	0.055	0.902
Itgal	Src	10090.ENSMUSP00000101913	10090.ENSMUSP00000090237	0	0	0	0	0.079	0.046	0.650	0.275	0.747
Itgal	Lgals8	10090.ENSMUSP00000101913	10090.ENSMUSP00000114200	0	0	0	0	0	0.062	0	0.409	0.422
Itgal	Rab27a	10090.ENSMUSP00000101913	10090.ENSMUSP00000139310	0	0	0	0	0.060	0	0	0.420	0.431
Itgal	Syk	10090.ENSMUSP00000101913	10090.ENSMUSP00000113852	0	0	0	0	0.174	0.046	0	0.344	0.438
Itgal	Klrd1	10090.ENSMUSP00000101913	10090.ENSMUSP00000107694	0	0	0	0	0.129	0.041	0	0.396	0.452
Itgal	Sirpa	10090.ENSMUSP00000101913	10090.ENSMUSP00000124048	0	0	0	0	0.079	0.086	0	0.542	0.580
Itgal	Lck	10090.ENSMUSP00000101913	10090.ENSMUSP00000125777	0	0	0	0	0.173	0.046	0	0.603	0.659
Itgal	Ptk2	10090.ENSMUSP00000101913	10090.ENSMUSP00000105663	0	0	0	0	0	0.094	0.650	0.120	0.696
Itgal	Pmp22	10090.ENSMUSP00000101913	10090.ENSMUSP00000104342	0	0	0	0	0	0	0.720	0	0.720
Itgal	Prf1	10090.ENSMUSP00000101913	10090.ENSMUSP00000151354	0	0	0.211	0	0.219	0	0	0.608	0.737
Itgb6	Tgfb1	10090.ENSMUSP00000054944	10090.ENSMUSP00000002678	0	0	0	0	0.093	0.747	0.500	0.614	0.949
Itgb6	Vtn	10090.ENSMUSP00000054944	10090.ENSMUSP00000017488	0	0	0	0	0	0.095	0.650	0.457	0.813
Itgb6	Itgb8	10090.ENSMUSP00000054944	10090.ENSMUSP00000026360	0	0	0.082	0.865	0	0	0.720	0.327	0.811
Itgb6	Mst1r	10090.ENSMUSP00000054944	10090.ENSMUSP00000035203	0	0	0	0	0.315	0.079	0	0.145	0.413
Itgb6	Lyn	10090.ENSMUSP00000054944	10090.ENSMUSP00000038838	0	0	0	0	0.055	0.061	0.720	0.120	0.752
Itgb6	Mfap4	10090.ENSMUSP00000054944	10090.ENSMUSP00000038971	0	0	0	0	0.069	0.048	0	0.393	0.415
Itgb6	Thbs1	10090.ENSMUSP00000054944	10090.ENSMUSP00000044903	0	0	0	0	0.051	0.068	0.650	0.348	0.771
Itgb6	Prkcb	10090.ENSMUSP00000054944	10090.ENSMUSP00000070019	0	0	0	0	0.052	0.065	0.650	0	0.662
Itgb6	Pmp22	10090.ENSMUSP00000054944	10090.ENSMUSP00000104342	0	0	0	0	0.043	0	0.720	0	0.720
Itgb6	Src	10090.ENSMUSP00000054944	10090.ENSMUSP00000090237	0	0	0	0	0.055	0.061	0.900	0.333	0.932
Itgb6	Ptk2	10090.ENSMUSP00000054944	10090.ENSMUSP00000105663	0	0	0	0	0.079	0.175	0.900	0.234	0.934
Itgb8	Tgfb1	10090.ENSMUSP00000026360	10090.ENSMUSP00000002678	0	0	0	0	0.052	0.765	0.500	0.637	0.954
Itgb8	Vtn	10090.ENSMUSP00000026360	10090.ENSMUSP00000017488	0	0	0	0	0	0.088	0.900	0.625	0.962
Itgb8	Notch1	10090.ENSMUSP00000026360	10090.ENSMUSP00000028288	0	0	0	0	0	0.065	0	0.432	0.446
Itgb8	Prkcb	10090.ENSMUSP00000026360	10090.ENSMUSP00000070019	0	0	0	0	0.052	0.064	0.650	0.084	0.677
Itgb8	Lyn	10090.ENSMUSP00000026360	10090.ENSMUSP00000038838	0	0	0	0	0	0.052	0.720	0.130	0.748
Itgb8	Thbs1	10090.ENSMUSP00000026360	10090.ENSMUSP00000044903	0	0	0	0	0	0.065	0.650	0.368	0.775
Itgb8	Pmp22	10090.ENSMUSP00000026360	10090.ENSMUSP00000104342	0	0	0	0	0	0	0.900	0	0.900
Itgb8	Ptk2	10090.ENSMUSP00000026360	10090.ENSMUSP00000105663	0	0	0	0	0.074	0.164	0.900	0.312	0.939
Itgb8	Src	10090.ENSMUSP00000026360	10090.ENSMUSP00000090237	0	0	0	0	0.057	0.052	0.900	0.577	0.957
Itk	Tbx21	10090.ENSMUSP00000104860	10090.ENSMUSP00000001484	0	0	0	0	0.089	0	0	0.530	0.554
Itk	Ptpn6	10090.ENSMUSP00000104860	10090.ENSMUSP00000004377	0	0	0	0	0.166	0.112	0	0.511	0.606
Itk	Vav1	10090.ENSMUSP00000104860	10090.ENSMUSP00000005889	0	0	0	0	0.173	0.246	0.900	0.943	0.996
Itk	Slamf1	10090.ENSMUSP00000104860	10090.ENSMUSP00000015460	0	0	0	0	0.217	0	0	0.300	0.429
Itk	Tnf	10090.ENSMUSP00000104860	10090.ENSMUSP00000025263	0	0	0	0	0.113	0.081	0	0.354	0.428
Itk	Zap70	10090.ENSMUSP00000104860	10090.ENSMUSP00000027291	0	0	0.096	0.673	0.383	0.078	0.500	0.524	0.855
Itk	Klrk1	10090.ENSMUSP00000104860	10090.ENSMUSP00000032252	0	0	0	0	0.223	0	0	0.300	0.433
Itk	Lat	10090.ENSMUSP00000104860	10090.ENSMUSP00000032997	0	0	0	0	0.394	0.271	0.500	0.681	0.920
Itk	Was	10090.ENSMUSP00000104860	10090.ENSMUSP00000033505	0	0	0	0	0.127	0.168	0	0.630	0.708
Itk	Ubd	10090.ENSMUSP00000104860	10090.ENSMUSP00000035808	0	0	0	0	0.381	0.091	0	0.047	0.417
Itk	Lyn	10090.ENSMUSP00000104860	10090.ENSMUSP00000038838	0	0	0.104	0.857	0.049	0.076	0.900	0.127	0.918
Itk	Themis	10090.ENSMUSP00000104860	10090.ENSMUSP00000060129	0	0	0	0	0.443	0.051	0	0.289	0.592
Itk	Tec	10090.ENSMUSP00000104860	10090.ENSMUSP00000071836	0	0	0.060	0.957	0.047	0	0.900	0.059	0.904
Itk	Plcg2	10090.ENSMUSP00000104860	10090.ENSMUSP00000079991	0	0	0	0.553	0.057	0.091	0.500	0.327	0.673
Itk	Src	10090.ENSMUSP00000104860	10090.ENSMUSP00000090237	0	0	0.117	0.821	0.049	0.082	0.900	0.127	0.920
Itk	Skap1	10090.ENSMUSP00000104860	10090.ENSMUSP00000099443	0	0	0	0	0.360	0.076	0	0.435	0.636
Itk	Rasgrp1	10090.ENSMUSP00000104860	10090.ENSMUSP00000099593	0	0	0	0	0.222	0.102	0	0.531	0.644
Itk	Pik3cd	10090.ENSMUSP00000104860	10090.ENSMUSP00000101315	0	0	0	0	0.143	0.084	0.900	0.415	0.947
Itk	Stat5a	10090.ENSMUSP00000104860	10090.ENSMUSP00000102980	0	0	0	0	0.062	0.117	0	0.358	0.422
Itk	Klrd1	10090.ENSMUSP00000104860	10090.ENSMUSP00000107694	0	0	0	0	0.311	0	0	0.178	0.410
Itk	Tlr8	10090.ENSMUSP00000104860	10090.ENSMUSP00000107793	0	0	0	0	0.123	0.098	0	0.328	0.421
Itk	Stat3	10090.ENSMUSP00000104860	10090.ENSMUSP00000120152	0	0	0	0	0.061	0.135	0	0.345	0.422
Itk	Pag1	10090.ENSMUSP00000104860	10090.ENSMUSP00000124529	0	0	0	0	0.079	0.299	0	0.185	0.428
Itk	Slamf6	10090.ENSMUSP00000104860	10090.ENSMUSP00000141448	0	0	0	0	0.225	0.055	0	0.301	0.444
Itk	Prf1	10090.ENSMUSP00000104860	10090.ENSMUSP00000151354	0	0	0	0	0.238	0.074	0	0.352	0.503
Itk	Trat1	10090.ENSMUSP00000104860	10090.ENSMUSP00000155986	0	0	0	0	0.413	0.053	0	0.190	0.511
Itk	Tlr7	10090.ENSMUSP00000104860	10090.ENSMUSP00000107787	0	0	0	0	0.125	0.098	0	0.434	0.514
Itk	Syk	10090.ENSMUSP00000104860	10090.ENSMUSP00000113852	0	0	0	0.660	0.100	0.078	0.400	0.500	0.717
Itk	Sh2d1a	10090.ENSMUSP00000104860	10090.ENSMUSP00000141070	0	0	0	0	0.431	0.062	0	0.574	0.753
Itk	Lck	10090.ENSMUSP00000104860	10090.ENSMUSP00000125777	0	0	0.105	0.840	0.470	0.074	0.500	0.652	0.909
Itk	Txk	10090.ENSMUSP00000104860	10090.ENSMUSP00000129397	0	0	0.066	0.947	0.437	0	0.900	0.082	0.945
Jag1	Tgfb1	10090.ENSMUSP00000028735	10090.ENSMUSP00000002678	0	0	0	0	0.054	0.071	0	0.609	0.626
Jag1	Kit	10090.ENSMUSP00000028735	10090.ENSMUSP00000005815	0	0	0	0	0.053	0.042	0	0.493	0.500
Jag1	Mfng	10090.ENSMUSP00000028735	10090.ENSMUSP00000018313	0	0	0	0	0	0.102	0	0.649	0.671
Jag1	Tnfsf11	10090.ENSMUSP00000028735	10090.ENSMUSP00000022592	0	0	0	0	0.043	0	0	0.449	0.450
Jag1	Myc	10090.ENSMUSP00000028735	10090.ENSMUSP00000022971	0	0	0	0	0.053	0.075	0	0.548	0.570
Jag1	Tnf	10090.ENSMUSP00000028735	10090.ENSMUSP00000025263	0	0	0	0	0.062	0.062	0	0.517	0.538
Jag1	Notch1	10090.ENSMUSP00000028735	10090.ENSMUSP00000028288	0	0	0	0.707	0.054	0.979	0.900	0.987	0.999
Jag1	Src	10090.ENSMUSP00000028735	10090.ENSMUSP00000090237	0	0	0	0	0.044	0.098	0	0.364	0.404
Jag1	Psen2	10090.ENSMUSP00000028735	10090.ENSMUSP00000106735	0	0	0	0	0	0.112	0	0.365	0.412
Jag1	Mtor	10090.ENSMUSP00000028735	10090.ENSMUSP00000099510	0	0	0	0	0.051	0.086	0	0.380	0.415
Jag1	Tlr4	10090.ENSMUSP00000028735	10090.ENSMUSP00000045770	0	0	0	0	0.071	0.120	0	0.348	0.421
Jag1	Swap70	10090.ENSMUSP00000028735	10090.ENSMUSP00000033325	0	0	0	0	0.083	0.099	0.400	0.047	0.464
Jag1	Jak2	10090.ENSMUSP00000028735	10090.ENSMUSP00000064394	0	0	0	0	0.053	0.098	0	0.424	0.466
Jag1	Lef1	10090.ENSMUSP00000028735	10090.ENSMUSP00000029611	0	0	0	0	0.049	0.059	0	0.461	0.476
Jag1	Smad3	10090.ENSMUSP00000028735	10090.ENSMUSP00000034973	0	0	0	0	0.052	0	0	0.496	0.502
Jag1	Vegfa	10090.ENSMUSP00000028735	10090.ENSMUSP00000115883	0	0	0	0	0.065	0	0	0.492	0.504
Jag1	Wnt5a	10090.ENSMUSP00000028735	10090.ENSMUSP00000064878	0	0	0	0	0.073	0.095	0	0.471	0.518
Jag1	Psen1	10090.ENSMUSP00000028735	10090.ENSMUSP00000098786	0	0	0	0	0	0.112	0	0.490	0.527
