#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
2610528A11Rik	Gpr15	10090.ENSMUSP00000136426	10090.ENSMUSP00000086731	0	0	0	0	0	0	0	0.792	0.792
Irs1	Ntrk2	10090.ENSMUSP00000063795	10090.ENSMUSP00000078757	0	0	0	0	0	0.098	0.900	0.563	0.957
Irs1	Pik3cd	10090.ENSMUSP00000063795	10090.ENSMUSP00000101315	0	0	0	0	0.060	0.266	0.900	0.619	0.970
Irs1	Rps6kb1	10090.ENSMUSP00000063795	10090.ENSMUSP00000119715	0	0	0	0	0.046	0.331	0.900	0.881	0.991
Irs2	Vav1	10090.ENSMUSP00000038514	10090.ENSMUSP00000005889	0	0	0	0	0	0	0.500	0.138	0.550
Irs2	Pten	10090.ENSMUSP00000038514	10090.ENSMUSP00000013807	0	0	0	0	0.043	0.067	0	0.556	0.569
Irs2	Mapk8	10090.ENSMUSP00000038514	10090.ENSMUSP00000022504	0	0	0	0	0	0.072	0.900	0.383	0.937
Irs2	Tnf	10090.ENSMUSP00000038514	10090.ENSMUSP00000025263	0	0	0	0	0	0.051	0	0.530	0.534
Irs2	Pik3ca	10090.ENSMUSP00000038514	10090.ENSMUSP00000029201	0	0	0	0	0.064	0.266	0.900	0.480	0.959
Irs2	Pik3r3	10090.ENSMUSP00000038514	10090.ENSMUSP00000030464	0	0	0	0	0	0.282	0.900	0.311	0.946
Irs2	Prkcz	10090.ENSMUSP00000038514	10090.ENSMUSP00000030922	0	0	0	0	0.041	0.098	0.900	0.366	0.937
Irs2	Ret	10090.ENSMUSP00000038514	10090.ENSMUSP00000032201	0	0	0	0	0	0.042	0.400	0.125	0.453
Irs2	Pik3cb	10090.ENSMUSP00000038514	10090.ENSMUSP00000035037	0	0	0	0	0.064	0.266	0.900	0.416	0.954
Irs2	Nrtn	10090.ENSMUSP00000038514	10090.ENSMUSP00000046512	0	0	0	0	0	0	0.400	0	0.400
Irs2	Scarb1	10090.ENSMUSP00000038514	10090.ENSMUSP00000083242	0	0	0	0	0	0.063	0	0.439	0.452
Irs2	Retnlg	10090.ENSMUSP00000038514	10090.ENSMUSP00000070238	0	0	0	0	0	0	0	0.455	0.455
Irs2	Ntrk2	10090.ENSMUSP00000038514	10090.ENSMUSP00000078757	0	0	0	0	0	0.098	0	0.472	0.503
Irs2	Pdpk1	10090.ENSMUSP00000038514	10090.ENSMUSP00000099991	0	0	0	0	0.065	0.094	0	0.461	0.504
Irs2	Ptk2	10090.ENSMUSP00000038514	10090.ENSMUSP00000105663	0	0	0	0	0	0.074	0	0.506	0.522
Irs2	Plcg1	10090.ENSMUSP00000038514	10090.ENSMUSP00000099404	0	0	0	0	0	0.074	0.500	0.105	0.549
Irs2	Socs7	10090.ENSMUSP00000038514	10090.ENSMUSP00000040896	0	0	0	0	0.046	0.069	0	0.536	0.551
Irs2	Stat5b	10090.ENSMUSP00000038514	10090.ENSMUSP00000102981	0	0	0	0	0	0.095	0.500	0.233	0.622
Irs2	Rps6kb1	10090.ENSMUSP00000038514	10090.ENSMUSP00000119715	0	0	0	0	0.046	0.094	0	0.654	0.675
Irs2	Src	10090.ENSMUSP00000038514	10090.ENSMUSP00000090237	0	0	0	0	0.050	0.098	0	0.689	0.710
Irs2	Lep	10090.ENSMUSP00000038514	10090.ENSMUSP00000067046	0	0	0	0	0	0	0.500	0.675	0.830
Irs2	Ptprf	10090.ENSMUSP00000038514	10090.ENSMUSP00000039368	0	0	0	0	0.047	0.104	0.900	0.107	0.913
Irs2	Prkcd	10090.ENSMUSP00000038514	10090.ENSMUSP00000107830	0	0	0	0	0	0.116	0.900	0.225	0.925
Irs2	Pik3cg	10090.ENSMUSP00000038514	10090.ENSMUSP00000062864	0	0	0	0	0.048	0.266	0.900	0.271	0.942
Irs2	Pik3cd	10090.ENSMUSP00000038514	10090.ENSMUSP00000101315	0	0	0	0	0.060	0.266	0.900	0.283	0.943
Irs2	Ptpn11	10090.ENSMUSP00000038514	10090.ENSMUSP00000058757	0	0	0	0	0.054	0.552	0.500	0.822	0.957
Irs2	Pik3r1	10090.ENSMUSP00000038514	10090.ENSMUSP00000056774	0	0	0	0	0.045	0.633	0.900	0.532	0.981
Isl1	Nkx2-1	10090.ENSMUSP00000044879	10090.ENSMUSP00000001536	0	0	0	0	0	0.043	0	0.626	0.627
Isl1	Smo	10090.ENSMUSP00000044879	10090.ENSMUSP00000001812	0	0	0	0	0	0	0	0.459	0.459
Isl1	Shh	10090.ENSMUSP00000044879	10090.ENSMUSP00000002708	0	0	0	0	0.084	0.063	0	0.707	0.726
Isl1	Pax3	10090.ENSMUSP00000044879	10090.ENSMUSP00000004994	0	0	0	0	0.054	0.085	0	0.582	0.606
Isl1	Kit	10090.ENSMUSP00000044879	10090.ENSMUSP00000005815	0	0	0	0	0.092	0	0	0.608	0.629
Isl1	Phox2b	10090.ENSMUSP00000044879	10090.ENSMUSP00000012664	0	0	0	0	0.063	0	0	0.779	0.784
Isl1	Slit1	10090.ENSMUSP00000044879	10090.ENSMUSP00000025993	0	0	0	0	0	0	0	0.448	0.448
Isl1	Sox17	10090.ENSMUSP00000044879	10090.ENSMUSP00000027035	0	0	0	0	0.054	0	0	0.524	0.530
Isl1	Mixl1	10090.ENSMUSP00000044879	10090.ENSMUSP00000027778	0	0	0	0	0	0.085	0	0.447	0.473
Isl1	Notch1	10090.ENSMUSP00000044879	10090.ENSMUSP00000028288	0	0	0	0	0	0.051	0	0.426	0.432
Isl1	Neurog2	10090.ENSMUSP00000044879	10090.ENSMUSP00000029587	0	0	0	0	0.090	0	0	0.753	0.766
Isl1	Lef1	10090.ENSMUSP00000044879	10090.ENSMUSP00000029611	0	0	0	0	0	0.057	0	0.399	0.409
Isl1	Mesp1	10090.ENSMUSP00000044879	10090.ENSMUSP00000032760	0	0	0	0	0	0.067	0	0.561	0.573
Isl1	Nr2f2	10090.ENSMUSP00000044879	10090.ENSMUSP00000032768	0	0	0	0	0	0.076	0	0.419	0.440
Isl1	Ntrk3	10090.ENSMUSP00000044879	10090.ENSMUSP00000037909	0	0	0	0	0.044	0.041	0	0.457	0.458
Isl1	Nkx6-1	10090.ENSMUSP00000044879	10090.ENSMUSP00000042716	0	0	0	0	0.054	0	0	0.802	0.805
Isl1	Mdga1	10090.ENSMUSP00000044879	10090.ENSMUSP00000073246	0	0	0	0	0	0	0	0.400	0.400
Isl1	Wnt5a	10090.ENSMUSP00000044879	10090.ENSMUSP00000064878	0	0	0	0	0.050	0.044	0	0.404	0.411
Isl1	Nhlh2	10090.ENSMUSP00000044879	10090.ENSMUSP00000143362	0	0	0	0	0.094	0.067	0	0.384	0.434
Isl1	Tbx1	10090.ENSMUSP00000044879	10090.ENSMUSP00000156061	0	0	0	0	0.052	0.108	0	0.394	0.443
Isl1	Wnt11	10090.ENSMUSP00000044879	10090.ENSMUSP00000064333	0	0	0	0	0.050	0.044	0	0.449	0.456
Isl1	Onecut2	10090.ENSMUSP00000044879	10090.ENSMUSP00000135692	0	0	0	0	0.084	0.059	0	0.434	0.470
Isl1	Six1	10090.ENSMUSP00000044879	10090.ENSMUSP00000059026	0	0	0	0	0.057	0	0	0.477	0.486
Isl1	Pecam1	10090.ENSMUSP00000044879	10090.ENSMUSP00000102408	0	0	0	0	0	0	0	0.490	0.489
Isl1	Tfap2a	10090.ENSMUSP00000044879	10090.ENSMUSP00000105822	0	0	0	0	0.075	0	0	0.477	0.496
Isl1	Pdgfra	10090.ENSMUSP00000044879	10090.ENSMUSP00000127173	0	0	0	0	0	0	0	0.506	0.506
Isl1	Pou3f2	10090.ENSMUSP00000044879	10090.ENSMUSP00000136147	0	0	0	0	0.050	0.063	0	0.502	0.519
Isl1	Neurod4	10090.ENSMUSP00000044879	10090.ENSMUSP00000051379	0	0	0	0	0.106	0	0	0.497	0.531
Isl1	Wt1	10090.ENSMUSP00000044879	10090.ENSMUSP00000117891	0	0	0	0	0.046	0.065	0	0.532	0.546
Isl1	Tlx3	10090.ENSMUSP00000044879	10090.ENSMUSP00000047457	0	0	0	0	0.088	0.101	0	0.495	0.549
Isl1	Slit2	10090.ENSMUSP00000044879	10090.ENSMUSP00000134263	0	0	0	0	0	0	0.400	0.289	0.555
Isl1	Onecut1	10090.ENSMUSP00000044879	10090.ENSMUSP00000058020	0	0	0	0	0.049	0.059	0	0.552	0.564
Isl1	Sox1	10090.ENSMUSP00000044879	10090.ENSMUSP00000137203	0	0	0	0	0.066	0	0	0.558	0.570
Isl1	Kdr	10090.ENSMUSP00000044879	10090.ENSMUSP00000109144	0	0	0	0	0	0	0	0.581	0.581
Isl1	Sox10	10090.ENSMUSP00000044879	10090.ENSMUSP00000155574	0	0	0	0	0.054	0	0	0.601	0.606
Isl1	Nr2f1	10090.ENSMUSP00000044879	10090.ENSMUSP00000089036	0	0	0	0	0	0.076	0	0.607	0.621
Isl1	Six3	10090.ENSMUSP00000044879	10090.ENSMUSP00000135312	0	0	0	0	0.177	0	0	0.593	0.651
Isl1	Pitx2	10090.ENSMUSP00000044879	10090.ENSMUSP00000047359	0	0	0	0	0.065	0.051	0	0.639	0.652
Isl1	Mef2c	10090.ENSMUSP00000044879	10090.ENSMUSP00000143401	0	0	0	0	0	0	0	0.732	0.732
Isl1	Tbx20	10090.ENSMUSP00000044879	10090.ENSMUSP00000052591	0	0	0	0	0.047	0.108	0	0.714	0.736
Isl1	Pou4f1	10090.ENSMUSP00000044879	10090.ENSMUSP00000060798	0	0	0	0	0.053	0.086	0	0.762	0.776
Isl1	Pax6	10090.ENSMUSP00000044879	10090.ENSMUSP00000087870	0	0	0	0	0.078	0.085	0	0.802	0.819
Isl1	Mnx1	10090.ENSMUSP00000044879	10090.ENSMUSP00000129503	0	0	0	0	0.063	0.064	0	0.819	0.828
Itga1	Itgb2l	10090.ENSMUSP00000077132	10090.ENSMUSP00000000161	0	0	0	0	0.078	0.128	0.720	0.227	0.802
Itga1	Itgb2	10090.ENSMUSP00000077132	10090.ENSMUSP00000000299	0	0	0	0	0.078	0.128	0.720	0.521	0.877
Itga1	Itgb7	10090.ENSMUSP00000077132	10090.ENSMUSP00000001327	0	0	0	0	0.078	0.128	0.720	0.478	0.866
Itga1	Tbx21	10090.ENSMUSP00000077132	10090.ENSMUSP00000001484	0	0	0	0	0.059	0	0	0.607	0.614
Itga1	Lamb1	10090.ENSMUSP00000077132	10090.ENSMUSP00000002979	0	0	0	0	0.061	0.084	0.650	0.568	0.852
Itga1	Kit	10090.ENSMUSP00000077132	10090.ENSMUSP00000005815	0	0	0	0	0.182	0	0	0.390	0.479
Itga1	Lama5	10090.ENSMUSP00000077132	10090.ENSMUSP00000015791	0	0	0	0	0.061	0.084	0.650	0.460	0.815
Itga1	Vtn	10090.ENSMUSP00000077132	10090.ENSMUSP00000017488	0	0	0	0	0.096	0.079	0.650	0.394	0.799
Itga1	Itgb3	10090.ENSMUSP00000077132	10090.ENSMUSP00000021028	0	0	0	0	0.134	0.128	0.720	0.810	0.954
Itga1	Unk	10090.ENSMUSP00000077132	10090.ENSMUSP00000021116	0	0	0	0	0	0	0	0.450	0.450
Itga1	Thbs4	10090.ENSMUSP00000077132	10090.ENSMUSP00000022213	0	0	0	0	0.049	0	0.650	0.272	0.736
Itga1	Itga5	10090.ENSMUSP00000077132	10090.ENSMUSP00000023128	0	0	0	0.612	0.094	0	0.720	0.491	0.859
Itga1	Tnf	10090.ENSMUSP00000077132	10090.ENSMUSP00000025263	0	0	0	0	0.046	0	0	0.457	0.459
Itga1	Itgb8	10090.ENSMUSP00000077132	10090.ENSMUSP00000026360	0	0	0	0	0.046	0.128	0.720	0.599	0.894
Itga1	Lamc1	10090.ENSMUSP00000077132	10090.ENSMUSP00000027752	0	0	0	0	0.081	0.084	0.650	0.401	0.800
Itga1	Sell	10090.ENSMUSP00000077132	10090.ENSMUSP00000027871	0	0	0	0	0.128	0	0	0.553	0.593
Itga1	Sele	10090.ENSMUSP00000077132	10090.ENSMUSP00000027874	0	0	0	0	0.108	0	0	0.417	0.458
Itga1	Lamc3	10090.ENSMUSP00000077132	10090.ENSMUSP00000028187	0	0	0	0	0.071	0.084	0.650	0.253	0.748
Itga1	Itgav	10090.ENSMUSP00000077132	10090.ENSMUSP00000028499	0	0	0	0.609	0.070	0	0.720	0.352	0.816
Itga1	Vcam1	10090.ENSMUSP00000077132	10090.ENSMUSP00000029574	0	0	0	0	0.042	0.094	0	0.785	0.797
Itga1	Parva	10090.ENSMUSP00000077132	10090.ENSMUSP00000033030	0	0	0	0	0.066	0.043	0.650	0.148	0.698
Itga1	Itga11	10090.ENSMUSP00000077132	10090.ENSMUSP00000034774	0	0	0	0.889	0	0	0.720	0.421	0.830
Itga1	Tnn	10090.ENSMUSP00000077132	10090.ENSMUSP00000039452	0	0	0	0	0.061	0.096	0.650	0.079	0.690
Itga1	Sema7a	10090.ENSMUSP00000077132	10090.ENSMUSP00000042211	0	0	0	0	0.054	0	0.500	0.367	0.674
Itga1	Itga9	10090.ENSMUSP00000077132	10090.ENSMUSP00000044227	0	0	0	0.632	0.166	0	0.540	0.192	0.663
Itga1	Thbs1	10090.ENSMUSP00000077132	10090.ENSMUSP00000044903	0	0	0	0	0.087	0	0.650	0.291	0.753
Itga1	S1pr1	10090.ENSMUSP00000077132	10090.ENSMUSP00000050897	0	0	0	0	0.141	0	0	0.530	0.579
Itga1	Itga2	10090.ENSMUSP00000077132	10090.ENSMUSP00000053891	0	0	0	0.885	0.064	0	0.720	0.474	0.850
Itga1	Itgb6	10090.ENSMUSP00000077132	10090.ENSMUSP00000054944	0	0	0	0	0.086	0.128	0.720	0.678	0.918
Itga1	Vstm4	10090.ENSMUSP00000077132	10090.ENSMUSP00000055178	0	0	0.343	0	0.113	0.084	0	0.047	0.423
Itga1	Itgam	10090.ENSMUSP00000077132	10090.ENSMUSP00000068468	0	0	0	0.688	0.044	0	0.540	0.184	0.609
Itga1	Lamb2	10090.ENSMUSP00000077132	10090.ENSMUSP00000069087	0	0	0	0	0.085	0.084	0.650	0.121	0.707
Itga1	Itgb5	10090.ENSMUSP00000077132	10090.ENSMUSP00000069416	0	0	0	0	0.159	0.128	0.800	0.743	0.957
Itga1	Tnfrsf14	10090.ENSMUSP00000077132	10090.ENSMUSP00000116757	0	0	0	0	0.061	0	0	0.417	0.429
Itga1	Pecam1	10090.ENSMUSP00000077132	10090.ENSMUSP00000102408	0	0	0	0	0.119	0.086	0	0.434	0.504
Itga1	Selp	10090.ENSMUSP00000077132	10090.ENSMUSP00000123924	0	0	0	0	0.090	0	0	0.494	0.519
Itga1	Ptprc	10090.ENSMUSP00000077132	10090.ENSMUSP00000138350	0	0	0	0	0.090	0.070	0	0.579	0.612
Itga1	Reln	10090.ENSMUSP00000077132	10090.ENSMUSP00000124052	0	0	0	0	0.043	0	0.650	0.094	0.670
Itga1	Tnr	10090.ENSMUSP00000077132	10090.ENSMUSP00000141553	0	0	0	0	0	0.096	0.650	0.079	0.683
Itga1	Src	10090.ENSMUSP00000077132	10090.ENSMUSP00000090237	0	0	0	0	0	0.046	0.650	0.222	0.717
Itga1	Lamb3	10090.ENSMUSP00000077132	10090.ENSMUSP00000142053	0	0	0	0	0	0.084	0.650	0.209	0.724
Itga1	Pmp22	10090.ENSMUSP00000077132	10090.ENSMUSP00000104342	0	0	0	0	0.071	0	0.720	0	0.728
Itga1	Spp1	10090.ENSMUSP00000077132	10090.ENSMUSP00000084043	0	0	0	0	0.047	0.051	0.650	0.248	0.730
Itga1	Lama3	10090.ENSMUSP00000077132	10090.ENSMUSP00000089703	0	0	0	0	0.061	0.084	0.650	0.251	0.744
Itga1	Itgal	10090.ENSMUSP00000077132	10090.ENSMUSP00000101913	0	0	0	0.686	0	0	0.720	0.182	0.761
Itga1	Itga7	10090.ENSMUSP00000077132	10090.ENSMUSP00000096712	0	0	0	0.609	0.094	0	0.720	0.209	0.782
Itga1	Pxn	10090.ENSMUSP00000077132	10090.ENSMUSP00000083709	0	0	0	0	0.061	0.078	0.800	0.258	0.854
Itga1	Itga4	10090.ENSMUSP00000077132	10090.ENSMUSP00000099718	0	0	0	0.625	0.067	0	0.720	0.498	0.857
Itga1	Ptk2	10090.ENSMUSP00000077132	10090.ENSMUSP00000105663	0	0	0	0	0.066	0.094	0.800	0.352	0.875
Itga1	Itga3	10090.ENSMUSP00000077132	10090.ENSMUSP00000113556	0	0	0	0.609	0.065	0	0.720	0.615	0.890
Itga1	Itga6	10090.ENSMUSP00000077132	10090.ENSMUSP00000107729	0	0	0	0.602	0.065	0	0.720	0.655	0.901
Itga1	Itgb4	10090.ENSMUSP00000077132	10090.ENSMUSP00000127604	0	0	0	0	0.068	0.128	0.720	0.671	0.915
Itga1	Itgb1	10090.ENSMUSP00000077132	10090.ENSMUSP00000087457	0	0	0	0	0.106	0.414	0.900	0.994	0.999
Itga11	Itgb2l	10090.ENSMUSP00000034774	10090.ENSMUSP00000000161	0	0	0	0	0.078	0.135	0.720	0.196	0.796
Itga11	Itgb2	10090.ENSMUSP00000034774	10090.ENSMUSP00000000299	0	0	0	0	0.078	0.135	0.720	0.329	0.830
Itga11	Itgb7	10090.ENSMUSP00000034774	10090.ENSMUSP00000001327	0	0	0	0	0.078	0.135	0.720	0.512	0.876
Itga11	Lamb1	10090.ENSMUSP00000034774	10090.ENSMUSP00000002979	0	0	0	0	0.071	0.084	0.650	0.529	0.840
Itga11	Lama5	10090.ENSMUSP00000034774	10090.ENSMUSP00000015791	0	0	0	0	0	0.084	0.650	0.236	0.733
Itga11	Vtn	10090.ENSMUSP00000034774	10090.ENSMUSP00000017488	0	0	0	0	0	0.079	0.650	0.275	0.745
Itga11	Itgb3	10090.ENSMUSP00000034774	10090.ENSMUSP00000021028	0	0	0	0	0.126	0.128	0.720	0.652	0.915
Itga11	Thbs4	10090.ENSMUSP00000034774	10090.ENSMUSP00000022213	0	0	0	0	0.067	0	0.650	0.212	0.720
Itga11	Itga5	10090.ENSMUSP00000034774	10090.ENSMUSP00000023128	0	0	0	0.596	0.065	0	0.720	0.483	0.852
Itga11	Pdgfrb	10090.ENSMUSP00000034774	10090.ENSMUSP00000025522	0	0	0	0	0.131	0.051	0	0.571	0.615
Itga11	Itgb8	10090.ENSMUSP00000034774	10090.ENSMUSP00000026360	0	0	0	0	0.046	0.128	0.720	0.617	0.899
Itga11	Lamc1	10090.ENSMUSP00000034774	10090.ENSMUSP00000027752	0	0	0	0	0.054	0.084	0.650	0.279	0.752
Itga11	Lamc3	10090.ENSMUSP00000034774	10090.ENSMUSP00000028187	0	0	0	0	0.052	0.084	0.650	0.251	0.741
Itga11	Itgav	10090.ENSMUSP00000034774	10090.ENSMUSP00000028499	0	0	0	0.594	0.079	0	0.720	0.222	0.782
Itga11	Parva	10090.ENSMUSP00000034774	10090.ENSMUSP00000033030	0	0	0	0	0.066	0.043	0.650	0.115	0.686
Itga11	Itgbl1	10090.ENSMUSP00000034774	10090.ENSMUSP00000059019	0	0	0	0	0.096	0.128	0	0.418	0.501
Itga11	Itgam	10090.ENSMUSP00000034774	10090.ENSMUSP00000068468	0	0	0	0.694	0	0	0.540	0.063	0.551
Itga11	Itga9	10090.ENSMUSP00000034774	10090.ENSMUSP00000044227	0	0	0	0.631	0.065	0	0.540	0.192	0.622
Itga11	Src	10090.ENSMUSP00000034774	10090.ENSMUSP00000090237	0	0	0	0	0	0.046	0.650	0.114	0.678
Itga11	Lamb2	10090.ENSMUSP00000034774	10090.ENSMUSP00000069087	0	0	0	0	0.073	0.084	0.650	0.047	0.678
Itga11	Tnr	10090.ENSMUSP00000034774	10090.ENSMUSP00000141553	0	0	0	0	0	0.096	0.650	0.079	0.683
Itga11	Reln	10090.ENSMUSP00000034774	10090.ENSMUSP00000124052	0	0	0	0	0	0	0.650	0.170	0.697
Itga11	Tnn	10090.ENSMUSP00000034774	10090.ENSMUSP00000039452	0	0	0	0	0.084	0.096	0.650	0.079	0.697
Itga11	Pxn	10090.ENSMUSP00000034774	10090.ENSMUSP00000083709	0	0	0	0	0	0.078	0.650	0.170	0.708
Itga11	Spp1	10090.ENSMUSP00000034774	10090.ENSMUSP00000084043	0	0	0	0	0.047	0.051	0.650	0.190	0.709
Itga11	Lama3	10090.ENSMUSP00000034774	10090.ENSMUSP00000089703	0	0	0	0	0	0.084	0.650	0.175	0.712
Itga11	Pmp22	10090.ENSMUSP00000034774	10090.ENSMUSP00000104342	0	0	0	0	0	0	0.720	0	0.720
Itga11	Thbs1	10090.ENSMUSP00000034774	10090.ENSMUSP00000044903	0	0	0	0	0.081	0	0.650	0.222	0.728
Itga11	Lamb3	10090.ENSMUSP00000034774	10090.ENSMUSP00000142053	0	0	0	0	0	0.084	0.650	0.222	0.728
Itga11	Itgal	10090.ENSMUSP00000034774	10090.ENSMUSP00000101913	0	0	0	0.687	0	0	0.720	0.082	0.731
Itga11	Itga4	10090.ENSMUSP00000034774	10090.ENSMUSP00000099718	0	0	0	0.616	0.065	0	0.720	0.164	0.762
Itga11	Itga7	10090.ENSMUSP00000034774	10090.ENSMUSP00000096712	0	0	0	0.587	0.065	0	0.720	0.218	0.777
Itga11	Itga3	10090.ENSMUSP00000034774	10090.ENSMUSP00000113556	0	0	0	0.596	0.065	0	0.720	0.222	0.778
Itga11	Itgb4	10090.ENSMUSP00000034774	10090.ENSMUSP00000127604	0	0	0	0	0.068	0.128	0.720	0.381	0.840
Itga11	Itga6	10090.ENSMUSP00000034774	10090.ENSMUSP00000107729	0	0	0	0.585	0.065	0	0.720	0.459	0.846
Itga11	Itga2	10090.ENSMUSP00000034774	10090.ENSMUSP00000053891	0	0	0	0.862	0	0	0.720	0.477	0.847
Itga11	Ptk2	10090.ENSMUSP00000034774	10090.ENSMUSP00000105663	0	0	0	0	0	0.094	0.800	0.265	0.855
Itga11	Itgb6	10090.ENSMUSP00000034774	10090.ENSMUSP00000054944	0	0	0	0	0.068	0.128	0.720	0.472	0.864
Itga11	Itgb5	10090.ENSMUSP00000034774	10090.ENSMUSP00000069416	0	0	0	0	0.118	0.128	0.720	0.682	0.922
Itga11	Itgb1	10090.ENSMUSP00000034774	10090.ENSMUSP00000087457	0	0	0	0	0.078	0.135	0.900	0.709	0.973
Itga2	Itgb2l	10090.ENSMUSP00000053891	10090.ENSMUSP00000000161	0	0	0	0	0.078	0.135	0.720	0.307	0.824
Itga2	Itgb2	10090.ENSMUSP00000053891	10090.ENSMUSP00000000299	0	0	0	0	0.078	0.135	0.720	0.697	0.923
Itga2	Itgb7	10090.ENSMUSP00000053891	10090.ENSMUSP00000001327	0	0	0	0	0.078	0.135	0.720	0.428	0.855
Itga2	Tbx21	10090.ENSMUSP00000053891	10090.ENSMUSP00000001484	0	0	0	0	0	0	0	0.608	0.608
Itga2	Tgfb1	10090.ENSMUSP00000053891	10090.ENSMUSP00000002678	0	0	0	0	0	0.076	0	0.484	0.503
Itga2	Lamb1	10090.ENSMUSP00000053891	10090.ENSMUSP00000002979	0	0	0	0	0	0.084	0.650	0.301	0.756
Itga2	Kit	10090.ENSMUSP00000053891	10090.ENSMUSP00000005815	0	0	0	0	0.053	0	0	0.660	0.664
Itga2	Slamf1	10090.ENSMUSP00000053891	10090.ENSMUSP00000015460	0	0	0	0	0.057	0	0	0.395	0.405
Itga2	Lama5	10090.ENSMUSP00000053891	10090.ENSMUSP00000015791	0	0	0	0	0.070	0.084	0.650	0.191	0.726
Itga2	Vtn	10090.ENSMUSP00000053891	10090.ENSMUSP00000017488	0	0	0	0	0	0.079	0.650	0.479	0.817
Itga2	Mmp9	10090.ENSMUSP00000053891	10090.ENSMUSP00000017881	0	0	0	0	0.082	0.079	0	0.383	0.433
Itga2	Sdc1	10090.ENSMUSP00000053891	10090.ENSMUSP00000020911	0	0	0	0	0	0	0.500	0.415	0.695
Itga2	Itgb3	10090.ENSMUSP00000053891	10090.ENSMUSP00000021028	0	0	0	0	0.164	0.128	0.720	0.789	0.951
Itga2	Thbs4	10090.ENSMUSP00000053891	10090.ENSMUSP00000022213	0	0	0	0	0.056	0	0.650	0.258	0.733
Itga2	Mapk8	10090.ENSMUSP00000053891	10090.ENSMUSP00000022504	0	0	0	0	0	0	0	0.580	0.580
Itga2	Itga5	10090.ENSMUSP00000053891	10090.ENSMUSP00000023128	0	0	0	0.604	0.065	0	0.720	0.616	0.890
Itga2	Tnf	10090.ENSMUSP00000053891	10090.ENSMUSP00000025263	0	0	0	0	0.050	0	0	0.607	0.611
Itga2	Itgb8	10090.ENSMUSP00000053891	10090.ENSMUSP00000026360	0	0	0	0	0.046	0.128	0.720	0.578	0.888
Itga2	Lamc1	10090.ENSMUSP00000053891	10090.ENSMUSP00000027752	0	0	0	0	0.071	0.084	0.650	0.323	0.771
Itga2	Sell	10090.ENSMUSP00000053891	10090.ENSMUSP00000027871	0	0	0	0	0.091	0	0	0.691	0.707
Itga2	Lamc3	10090.ENSMUSP00000053891	10090.ENSMUSP00000028187	0	0	0	0	0.052	0.084	0.650	0.179	0.717
Itga2	Itgav	10090.ENSMUSP00000053891	10090.ENSMUSP00000028499	0	0	0	0.592	0.107	0	0.720	0.640	0.902
Itga2	Pik3ca	10090.ENSMUSP00000053891	10090.ENSMUSP00000029201	0	0	0	0	0	0	0.900	0.160	0.912
Itga2	Vcam1	10090.ENSMUSP00000053891	10090.ENSMUSP00000029574	0	0	0	0	0	0.094	0	0.402	0.435
Itga2	Pik3r3	10090.ENSMUSP00000053891	10090.ENSMUSP00000030464	0	0	0	0	0	0	0.900	0.160	0.912
Itga2	Parva	10090.ENSMUSP00000053891	10090.ENSMUSP00000033030	0	0	0	0	0.051	0.043	0.650	0.168	0.700
Itga2	Pik3cb	10090.ENSMUSP00000053891	10090.ENSMUSP00000035037	0	0	0	0	0	0	0.900	0.202	0.916
Itga2	Tnn	10090.ENSMUSP00000053891	10090.ENSMUSP00000039452	0	0	0	0	0.056	0.096	0.650	0.079	0.688
Itga2	Itga9	10090.ENSMUSP00000053891	10090.ENSMUSP00000044227	0	0	0	0.608	0.065	0	0.540	0.352	0.696
Itga2	Thbs1	10090.ENSMUSP00000053891	10090.ENSMUSP00000044903	0	0	0	0	0.088	0	0.650	0.546	0.842
Itga2	Spn	10090.ENSMUSP00000053891	10090.ENSMUSP00000049534	0	0	0	0	0.057	0.067	0	0.604	0.621
Itga2	Syk	10090.ENSMUSP00000053891	10090.ENSMUSP00000113852	0	0	0	0	0	0.046	0	0.477	0.479
Itga2	Selp	10090.ENSMUSP00000053891	10090.ENSMUSP00000123924	0	0	0	0	0.136	0	0	0.498	0.548
Itga2	Met	10090.ENSMUSP00000053891	10090.ENSMUSP00000111103	0	0	0	0	0.092	0.061	0.400	0.253	0.567
Itga2	Pecam1	10090.ENSMUSP00000053891	10090.ENSMUSP00000102408	0	0	0	0	0.051	0.086	0	0.542	0.568
Itga2	Reln	10090.ENSMUSP00000053891	10090.ENSMUSP00000124052	0	0	0	0	0	0	0.650	0	0.650
Itga2	Itgam	10090.ENSMUSP00000053891	10090.ENSMUSP00000068468	0	0	0	0.698	0.043	0	0.540	0.278	0.654
Itga2	Tnr	10090.ENSMUSP00000053891	10090.ENSMUSP00000141553	0	0	0	0	0	0.096	0.650	0.079	0.683
Itga2	Lamb2	10090.ENSMUSP00000053891	10090.ENSMUSP00000069087	0	0	0	0	0.061	0.084	0.650	0.092	0.690
Itga2	Pmp22	10090.ENSMUSP00000053891	10090.ENSMUSP00000104342	0	0	0	0	0	0	0.720	0	0.720
Itga2	Spp1	10090.ENSMUSP00000053891	10090.ENSMUSP00000084043	0	0	0	0	0.047	0.051	0.650	0.307	0.751
